timestamp,market_id,race_name,track,date,leg,selection,odds,stake,result,profit,balance
2025-09-05T13:41:31.145252+01:00,1.247399641,1m6f Hcap,Haydock 5th Sep,2025-09-05 12:32:00+00:00,1,Mission Possible,3.0,8.8,L,-8.8,211.2
2025-09-05T13:50:00.730167+01:00,1.247398615,1m Hcap,Ascot 5th Sep,2025-09-05 12:45:00+00:00,2,Terries Royale,4.1,13.2,L,-13.2,198.0
2025-09-05T14:03:31.050218+01:00,1.247398441,2m3f Nov Hrd,Bangor-on-Dee 5th Sep,2025-09-05 12:55:00+00:00,3,Intosomethinggood,1.71,37.19,W,26.404899999999998,224.4049
2025-09-05T14:15:31.107596+01:00,1.247399648,1m Nov Stks,Haydock 5th Sep,2025-09-05 13:07:00+00:00,1,Legacy Link,1.82,8.98,W,7.363600000000001,231.7685
2025-09-05T14:26:30.755298+01:00,1.247398621,7f Mdn Stks,Ascot 5th Sep,2025-09-05 13:20:00+00:00,1,Raaheeb,2.48,9.28,W,13.734399999999999,245.50289999999998
2025-09-05T14:40:01.300253+01:00,1.247398448,2m3f Hcap Hrd,Bangor-on-Dee 5th Sep,2025-09-05 13:30:00+00:00,1,Independent Jimmy,5.0,9.83,W,39.32,284.8229
2025-09-05T14:48:30.996388+01:00,1.247399655,5f Hcap Stks,Haydock 5th Sep,2025-09-05 13:42:00+00:00,1,Changeofmind,6.2,11.4,L,-11.4,273.4229
2025-09-05T15:04:31.095260+01:00,1.247398628,1m Mdn Stks,Ascot 5th Sep,2025-09-05 13:55:00+00:00,2,Maneuver,2.08,12.67,L,-12.67,260.7529
2025-09-05T15:24:01.285760+01:00,1.247399662,5f Hcap Stks,Haydock 5th Sep,2025-09-05 14:15:00+00:00,3,Pixie Diva,5.6,19.01,L,-19.01,241.74290000000002
2025-09-05T15:35:30.887097+01:00,1.247398633,6f Nov Stks,Ascot 5th Sep,2025-09-05 14:30:00+00:00,4,Watcha Snoop,2.46,31.37,W,45.800200000000004,287.54310000000004
2025-09-05T15:55:01.709323+01:00,1.247398459,3m Hcap Chs,Bangor-on-Dee 5th Sep,2025-09-05 14:40:00+00:00,1,Art Of Diplomacy,3.25,11.51,W,25.8975,313.4406
2025-09-05T16:05:31.125397+01:00,1.247405953,2m Mdn Hrd,Kilbeggan 5th Sep,2025-09-05 14:57:00+00:00,1,Nelson Muntz,1.63,12.54,W,7.900199999999998,321.3408
