timestamp,market_id,race_name,track,date,leg,selection,odds,stake,result,profit,balance
2025-09-06T13:22:00.887450+01:00,1.247424280,1m Grp 3,Haydock 6th Sep,2025-09-06 12:15:00+00:00,1,Zeus Olympios,4.0,8.8,W,26.400000000000002,246.4
2025-09-06T13:49:01.479839+01:00,1.247423959,1m4f Grp 3,Kempton 6th Sep,2025-09-06 12:35:00+00:00,1,Kalpana,1.6,9.86,L,-9.86,236.54000000000002
2025-09-06T14:18:01.325769+01:00,1.247423985,1m Hcap,Kempton 6th Sep,2025-09-06 13:05:00+00:00,2,Sky Safari,3.95,14.79,W,43.6305,280.1705
2025-09-06T14:25:00.654441+01:00,1.247424139,1m Nursery,Thirsk 6th Sep,2025-09-06 13:20:00+00:00,1,Real Man,2.18,11.21,L,-11.21,268.9605
2025-09-06T14:42:00.917914+01:00,1.247423999,7f Nursery,Kempton 6th Sep,2025-09-06 13:35:00+00:00,2,Mayaada,2.44,18.5,L,-18.5,250.46050000000002
2025-09-06T14:55:30.770589+01:00,1.247424145,5f Nursery,Thirsk 6th Sep,2025-09-06 13:50:00+00:00,3,Dandy Style,3.65,27.75,L,-27.75,222.71050000000002
2025-09-06T15:11:31.377106+01:00,1.247424300,1m6f Hcap,Haydock 6th Sep,2025-09-06 14:00:00+00:00,4,Dancing In Paris,5.4,41.63,L,-41.63,181.08050000000003
2025-09-06T15:24:31.125485+01:00,1.247424106,1m4f Hcap,Ascot 6th Sep,2025-09-06 14:15:00+00:00,5,Push The Limit,2.5,68.69,L,-68.69,112.39050000000003
2025-09-06T15:47:31.338116+01:00,1.247424309,6f Grp 1,Haydock 6th Sep,2025-09-06 14:35:00+00:00,6,Lazzat,2.06,112.39050000000003,L,-112.39050000000003,0.0
