timestamp,market_id,race_name,track,date,leg,selection,odds,stake,result,profit,balance
2025-08-28T14:18:31.594781+01:00,1.247118426,6f Mdn Stks,Ffos Las 28th Aug,2025-08-28 13:10:00+00:00,1,Gouken,2.62,8.8,L,-8.8,211.2
2025-08-28T14:25:31.040018+01:00,1.247118514,6f Nursery,Chelmsford City 28th Aug,2025-08-28 13:20:00+00:00,2,Demetrius,2.8,14.52,W,26.135999999999996,237.33599999999998
2025-08-28T14:34:00.879121+01:00,1.247119321,6f Nursery,Navan 28th Aug,2025-08-28 13:30:00+00:00,1,Nakamura,5.6,9.5,W,43.699999999999996,281.036
2025-08-28T14:45:30.765764+01:00,1.247118431,6f Nursery,Ffos Las 28th Aug,2025-08-28 13:40:00+00:00,1,French Affair,2.1,11.25,L,-11.25,269.786
2025-08-28T14:56:01.224777+01:00,1.247118521,7f Nov Stks,Chelmsford City 28th Aug,2025-08-28 13:50:00+00:00,2,Archer Royal,3.25,16.88,W,37.98,307.766
2025-08-28T15:16:00.899413+01:00,1.247118445,6f Stks,Ffos Las 28th Aug,2025-08-28 14:10:00+00:00,1,Diamondsinthesand,2.04,12.32,W,12.812800000000001,320.5788
2025-08-28T15:26:31.221060+01:00,1.247118527,7f Hcap,Chelmsford City 28th Aug,2025-08-28 14:20:00+00:00,1,Dollyana,2.96,12.83,L,-12.83,307.7488
2025-08-28T15:37:01.168401+01:00,1.247119331,5f Mdn,Navan 28th Aug,2025-08-28 14:30:00+00:00,2,Namiid,2.2,12.83,L,-12.83,294.91880000000003
2025-08-28T15:48:31.359631+01:00,1.247118438,1m4f Nov Stks,Ffos Las 28th Aug,2025-08-28 14:40:00+00:00,3,Klassleader,1.28,109.98,W,30.794400000000003,325.71320000000003
2025-08-28T16:06:31.279343+01:00,1.247119336,1m Mdn,Navan 28th Aug,2025-08-28 15:00:00+00:00,1,Strikewhileitshot,4.1,13.03,L,-13.03,312.68320000000006
2025-08-28T16:18:01.574706+01:00,1.247118452,1m2f Hcap,Ffos Las 28th Aug,2025-08-28 15:10:00+00:00,2,Echo Of Glory,3.4,19.55,L,-19.55,293.13320000000004
2025-08-28T16:27:31.411216+01:00,1.247118541,1m Mdn Stks,Chelmsford City 28th Aug,2025-08-28 15:20:00+00:00,3,Estmrar,1.97,40.31,W,39.1007,332.23390000000006
2025-08-28T16:37:31.274275+01:00,1.247119341,1m Hcap,Navan 28th Aug,2025-08-28 15:30:00+00:00,1,Noli Timere,3.7,13.29,W,35.883,368.11690000000004
2025-08-28T16:51:31.844708+01:00,1.247118459,2m Hcap,Ffos Las 28th Aug,2025-08-28 15:40:00+00:00,1,Jedhi Knight,3.75,14.73,L,-14.73,353.3869
2025-08-28T17:02:31.242159+01:00,1.247118548,1m2f Stks,Chelmsford City 28th Aug,2025-08-28 15:55:00+00:00,2,Zafaan,4.2,22.1,L,-22.1,331.2869
2025-08-28T17:12:31.418661+01:00,1.247119346,1m6f Hcap,Navan 28th Aug,2025-08-28 16:05:00+00:00,3,Enziya,5.6,33.15,W,152.48999999999998,483.77689999999996
2025-08-28T17:27:31.469917+01:00,1.247118481,6f Mdn Stks,Newbury 28th Aug,2025-08-28 16:20:00+00:00,1,Tarot,3.45,19.36,L,-19.36,464.41689999999994
2025-08-28T17:47:02.550372+01:00,1.247119351,1m6f Hcap,Navan 28th Aug,2025-08-28 16:35:00+00:00,2,Arcland,4.1,29.04,L,-29.04,435.3768999999999
2025-08-28T18:02:01.008792+01:00,1.247118487,6f Mdn Stks,Newbury 28th Aug,2025-08-28 16:55:00+00:00,3,Imperial Ballet,4.9,43.56,W,169.88400000000001,605.2609
2025-08-28T18:21:31.118565+01:00,1.247120385,7f Hcap,Southwell 28th Aug,2025-08-28 17:15:00+00:00,1,Kosometsuke,4.2,24.22,L,-24.22,581.0409
2025-08-28T18:34:01.688352+01:00,1.247118493,1m Hcap,Newbury 28th Aug,2025-08-28 17:25:00+00:00,2,War Howl,5.8,36.33,L,-36.33,544.7108999999999
2025-08-28T19:07:01.310206+01:00,1.247118500,7f Hcap,Newbury 28th Aug,2025-08-28 18:00:00+00:00,3,Golden Redemption,3.35,54.5,L,-54.5,490.2108999999999
2025-08-28T19:23:31.938068+01:00,1.247120399,2m Hcap,Southwell 28th Aug,2025-08-28 18:15:00+00:00,4,Artisan Dancer,3.5,81.75,L,-81.75,408.4608999999999
2025-08-28T19:42:02.234045+01:00,1.247118507,1m2f Hcap,Newbury 28th Aug,2025-08-28 18:30:00+00:00,5,Sir William,4.4,122.63,L,-122.63,285.83089999999993
2025-08-28T19:56:01.679521+01:00,1.247120405,1m Hcap,Southwell 28th Aug,2025-08-28 18:45:00+00:00,6,Indalo,5.4,285.83089999999993,W,1257.6559599999998,1543.4868599999998
2025-08-28T20:23:31.601813+01:00,1.247120412,1m3f Hcap,Southwell 28th Aug,2025-08-28 19:15:00+00:00,1,Charmaine,5.9,61.74,L,-61.74,1481.7468599999997
