timestamp,leg,track,runner,odds,result,stake,bal_before,bal_after
2025-08-16T17:49:40.438251+01:00,1.246659904,3m Hcap Hrd,Perth,2025-08-16T16:35:00+00:00,3,Happy Index,5.3,0.03,L,-0.03,220.48799999999994
2025-08-16T17:57:41.351689+01:00,1.246659761,2m Nov Hrd,Market Rasen,2025-08-16T16:50:00+00:00,4,Nap Hand,1.37,0.05,L,-0.05,220.43799999999993
2025-08-16T18:06:30.774160+01:00,1.246668366,1m4f Stks,Tramore,2025-08-16T17:00:00+00:00,5,Enziya,3.95,0.08,L,-0.08,220.35799999999992
2025-08-16T18:25:02.510810+01:00,1.246659910,2m Hcap Hrd,Perth,2025-08-16T17:07:00+00:00,6,Rock On Pedro,3.55,0.12,L,-0.12,220.23799999999991
2025-08-16T18:31:03.178913+01:00,1.246659768,2m1f Hcap Chs,Market Rasen,2025-08-16T17:23:00+00:00,7,Prospect House,3.5,0.18,L,-0.18,220.0579999999999
2025-08-16T18:40:04.140433+01:00,1.246668371,1m4f Hcap,Tramore,2025-08-16T17:32:00+00:00,8,Stepdance,2.66,0.27,W,0.44820000000000004,220.50619999999992
2025-08-16T19:01:06.140265+01:00,1.246659917,3m Hcap Chs,Perth,2025-08-16T17:38:00+00:00,1,Raby Mere,2.8,0.01,L,-0.01,220.49619999999993
2025-08-16T19:03:06.448463+01:00,1.246659775,2m5f Hcap Chs,Market Rasen,2025-08-16T17:53:00+00:00,2,Couldbeaweapon,3.15,0.02,L,-0.02,220.47619999999992
2025-08-16T19:14:07.598520+01:00,1.246668376,1m4f Hcap,Tramore,2025-08-16T18:02:00+00:00,3,Tounsivator,2.26,0.03,W,0.03779999999999999,220.51399999999992
2025-08-16T19:41:10.229867+01:00,1.246659930,2m Stks,Perth,2025-08-16T18:08:00+00:00,1,Tenthousandreasons,2.64,0.01,L,-0.01,220.50399999999993
2025-08-16T19:44:40.738767+01:00,1.246668381,2m Hcap,Tramore,2025-08-16T18:37:00+00:00,2,Shoda,1.65,0.02,L,-0.02,220.48399999999992
2025-08-16T20:11:00.929665+01:00,1.246659788,2m2f Hcap Hrd,Market Rasen,2025-08-16T19:03:00+00:00,3,Sixty Plus,4.2,0.03,W,0.096,220.57999999999993
2025-08-16T20:18:01.646782+01:00,1.246668386,2m Hcap,Tramore,2025-08-16T19:10:00+00:00,1,Dumb Love,3.0,0.01,L,-0.01,220.56999999999994
2025-08-16T20:18:01.647229+01:00,EOD,END_OF_DAY,END_OF_DAY,2025-08-16,,,,,END_OF_DAY,,220.56999999999994
