timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-11 13:22:31,Doncaster,6f Nursery,2025-09-11 13:15:00,75483458,Half Sovereign,3.7,WON
2025-09-11 13:32:01,Chelmsford City,6f Nov Stks,2025-09-11 13:25:00,87740498,Zen Diva,2.84,LOST
2025-09-11 13:46:01,Epsom,7f Nov Stks,2025-09-11 13:37:00,810256,St Anton,2.0,LOST
2025-09-11 14:02:31,Doncaster,6f Stks,2025-09-11 13:50:00,20722960,Brussels,3.5,LOST
2025-09-11 14:09:01,Chelmsford City,1m6f Hcap,2025-09-11 14:00:00,3330642,New York Minute,3.15,WON
2025-09-11 14:21:01,Epsom,7f Hcap,2025-09-11 14:12:00,71847108,Kisskodi,5.4,WON
2025-09-11 14:36:01,Doncaster,1m Grp 2,2025-09-11 14:25:00,85685387,Moon Target,2.4,LOST
2025-09-11 14:42:31,Chelmsford City,5f Hcap,2025-09-11 14:35:00,533788,Startling,3.4,WON
2025-09-11 15:01:01,Epsom,1m2f Hcap,2025-09-11 14:47:00,77101,Double Red,5.4,WON
2025-09-11 15:11:01,Doncaster,1m6f Grp 2,2025-09-11 15:00:00,6536142,Danielle,3.8,LOST
2025-09-11 15:18:01,Chelmsford City,6f Hcap,2025-09-11 15:10:00,55310,Pinjarra,4.4,LOST
2025-09-11 15:34:30,Clonmel,1m1f Mdn,2025-09-11 15:27:00,22807,Tswalu,3.35,LOST
2025-09-11 15:39:02,Epsom,1m4f Hcap,2025-09-11 15:18:00,69400801,Give It To Me Oj,2.04,WON
2025-09-11 15:43:31,Doncaster,1m2f Hcap,2025-09-11 15:35:00,47749852,Respond,3.3,LOST
2025-09-11 15:55:31,Chelmsford City,7f Hcap,2025-09-11 15:45:00,69174857,Rokuni,7.8,LOST
2025-09-11 16:08:31,Epsom,1m4f Hcap,2025-09-11 15:53:00,11398009,Love You Back,2.58,LOST
2025-09-11 16:09:31,Clonmel,1m1f Mdn,2025-09-11 16:02:00,63094566,Rock Of Ireland,3.45,LOST
2025-09-11 16:16:31,Doncaster,7f Nursery,2025-09-11 16:10:00,85294064,Jeddaal,4.5,LOST
2025-09-11 16:29:31,Chelmsford City,7f Hcap,2025-09-11 16:20:00,71560076,Love Is The Law,4.7,WON
2025-09-11 16:39:01,Epsom,1m Hcap,2025-09-11 16:25:00,21307308,Mostawaa,4.6,LOST
2025-09-11 16:40:31,Uttoxeter,2m7f Mdn Hrd,2025-09-11 16:30:00,59924092,Bettys Tiara,2.04,WON
2025-09-11 16:43:00,Clonmel,1m1f Hcap,2025-09-11 16:37:00,73963314,Amavasya,5.5,LOST
2025-09-11 16:57:31,Chelmsford City,7f Hcap,2025-09-11 16:50:00,63805217,Lessay,4.3,LOST
2025-09-11 17:00:00,Newcastle,1m2f Nov Stks,2025-09-11 16:55:00,76174175,Majaz,2.04,LOST
2025-09-11 17:02:32,Doncaster,1m Nursery,2025-09-11 16:43:00,12494759,Mcmurray,3.0,WON
2025-09-11 17:08:00,Epsom,1m Hcap,2025-09-11 17:00:00,7749165,Wilhelmina,4.2,LOST
2025-09-11 17:14:31,Uttoxeter,2m Hcap Chs,2025-09-11 17:05:00,10163528,En Avant,4.1,LOST
2025-09-11 17:17:00,Clonmel,1m1f Hcap,2025-09-11 17:10:00,1523839,Iron Fist,3.5,WON
2025-09-11 17:24:31,Doncaster,1m4f Hcap,2025-09-11 17:15:00,82292380,Munsif,4.1,WON
2025-09-11 17:30:01,Chelmsford City,1m Mdn Stks,2025-09-11 17:20:00,71915799,Blessed Star,1.35,LOST
2025-09-11 17:31:00,Newcastle,1m2f Hcap,2025-09-11 17:25:00,13405453,Coloane,1.85,LOST
2025-09-11 17:45:31,Uttoxeter,3m Hcap Chs,2025-09-11 17:35:00,70296600,Wheresmemoneygone,2.16,LOST
2025-09-11 17:51:01,Clonmel,1m1f Hcap,2025-09-11 17:42:00,69076699,Warazam,2.5,LOST
2025-09-11 18:02:30,Newcastle,2m Hcap,2025-09-11 17:55:00,80656773,Jedhi Knight,3.95,LOST
2025-09-11 18:03:31,Chelmsford City,1m Hcap,2025-09-11 17:50:00,56693214,Hinitsa Bay,2.78,LOST
2025-09-11 18:14:01,Uttoxeter,2m4f Hcap Hrd,2025-09-11 18:05:00,38098573,Liverpool Knight,3.75,LOST
2025-09-11 18:25:01,Clonmel,2m Hcap,2025-09-11 18:15:00,71525968,Shoda,2.68,WON
2025-09-11 18:32:00,Newcastle,1m4f Hcap,2025-09-11 18:25:00,10106440,Lightning Touch,3.35,LOST
2025-09-11 18:45:01,Uttoxeter,2m4f Hcap Hrd,2025-09-11 18:35:00,374457,Queens Wish,3.65,LOST
2025-09-11 18:52:00,Clonmel,2m Hcap,2025-09-11 18:45:00,35447347,Sequoiaspirit,5.7,LOST
2025-09-11 19:00:30,Newcastle,6f Hcap,2025-09-11 18:55:00,71273677,Easy Peeler,4.2,LOST
2025-09-11 19:18:32,Uttoxeter,2m7f Hcap Hrd,2025-09-11 19:05:00,60918356,Tropical Speed,5.4,WON
2025-09-11 19:27:01,Clonmel,2m Hcap,2025-09-11 19:20:00,13179534,No Big Deal,5.6,LOST
2025-09-11 19:37:31,Newcastle,6f Hcap,2025-09-11 19:30:00,71661983,Fan Mail,3.5,LOST
2025-09-11 20:06:01,Newcastle,7f Nov Stks,2025-09-11 20:00:00,12919668,Spitzbergen,1.82,LOST
2025-09-11 20:37:01,Newcastle,7f Hcap,2025-09-11 20:30:00,84958703,Ziggys Angel,4.7,WON
2025-09-11 21:07:31,Newcastle,7f Hcap,2025-09-11 21:00:00,2068018,Carolus Magnus,4.7,LOST
