timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-25 13:57:31,Newmarket,1m Mdn Stks,2025-09-25 13:50:00,87144654,Del Maro,1.92,LOST
2025-09-25 14:07:31,Perth,2m4f Nov Hrd,2025-09-25 13:58:00,80004345,Kenisa Sport,1.76,LOST
2025-09-25 14:13:00,Pontefract,5f App Hcap,2025-09-25 14:08:00,56615736,Canaria Queen,2.26,LOST
2025-09-25 14:22:31,Listowel,2m Mdn Hrd,2025-09-25 14:15:00,74275624,Carrigmoornaspruce,1.64,WON
2025-09-25 14:32:31,Newmarket,1m Nursery,2025-09-25 14:25:00,1033226,Monoceros,3.05,LOST
2025-09-25 14:41:31,Perth,2m4f Nov Hcap Chs,2025-09-25 14:33:00,62565008,King Roly,2.14,WON
2025-09-25 14:48:00,Pontefract,6f Mdn Stks,2025-09-25 14:43:00,88258714,Spanish Waltz,1.46,WON
2025-09-25 14:59:01,Listowel,2m Mdn Hrd,2025-09-25 14:50:00,5538015,Heads Up,1.71,WON
2025-09-25 15:07:01,Newmarket,6f Hcap,2025-09-25 15:00:00,70580859,Lady Roxby,5.5,LOST
2025-09-25 15:16:01,Perth,2m Nov Hcap Hrd,2025-09-25 15:08:00,62362503,Top Flight Century,3.55,LOST
2025-09-25 15:24:31,Pontefract,6f Nursery,2025-09-25 15:18:00,24125,Lucky Hero,4.5,LOST
2025-09-25 15:34:31,Listowel,2m Listed Hcap Hrd,2025-09-25 15:25:00,81492872,Shaboozee,5.9,LOST
2025-09-25 15:42:01,Newmarket,7f Grp 3,2025-09-25 15:35:00,54812,Distant Storm,2.36,WON
2025-09-25 15:55:01,Perth,3m Hcap Chs,2025-09-25 15:43:00,63374167,Upfordebate,3.65,WON
2025-09-25 15:58:30,Pontefract,1m Nov Stks,2025-09-25 15:53:00,88043572,Gaspacho,1.63,WON
2025-09-25 16:07:31,Listowel,2m Hcap Hrd,2025-09-25 16:00:00,66627072,Targa Flavio,6.2,LOST
2025-09-25 16:21:01,Newmarket,2m Listed,2025-09-25 16:10:00,52106,Palladium,3.15,LOST
2025-09-25 16:29:01,Perth,3m Hcap Hrd,2025-09-25 16:18:00,41593775,Idem,3.35,LOST
2025-09-25 16:35:01,Pontefract,1m2f Hcap,2025-09-25 16:28:00,7556788,Wave Rider,1.99,WON
2025-09-25 16:44:01,Listowel,2m4f Hcap Hrd,2025-09-25 16:35:00,69213044,Shadow Paddy,5.5,WON
2025-09-25 16:55:01,Newmarket,1m4f Hcap,2025-09-25 16:45:00,72520001,Shrimp Shady,3.8,LOST
2025-09-25 17:03:31,Perth,3m Hcap Hrd,2025-09-25 16:53:00,69077165,The Flying Poet,2.8,WON
2025-09-25 17:10:30,Pontefract,1m4f Hcap,2025-09-25 17:05:00,78024408,Vulcan Way,2.52,LOST
2025-09-25 17:12:01,Newcastle,1m2f Mdn Stks,2025-09-25 17:00:00,84382013,Mukhtalif,1.12,WON
2025-09-25 17:19:31,Listowel,2m6f Beg Chs,2025-09-25 17:10:00,64589162,Oscars Brother,3.0,LOST
2025-09-25 17:27:01,Newmarket,1m Hcap,2025-09-25 17:18:00,74585969,Moutai,5.2,LOST
2025-09-25 17:38:01,Newcastle,1m4f Hcap,2025-09-25 17:30:00,6345459,Rubellite,2.84,LOST
2025-09-25 17:46:32,Perth,2m4f Hcap Hrd,2025-09-25 17:23:00,41503344,Kopa Kilana,2.98,LOST
2025-09-25 17:47:31,Pontefract,6f Hcap,2025-09-25 17:38:00,72322337,City Captain,3.4,LOST
2025-09-25 17:53:31,Listowel,2m INHF,2025-09-25 17:45:00,88991313,Mister Pessimistic,4.8,WON
2025-09-25 18:08:01,Newcastle,2m Hcap,2025-09-25 18:00:00,46505668,Stand Strong,2.82,LOST
2025-09-25 18:36:00,Newcastle,7f Nov Stks,2025-09-25 18:30:00,88043577,Tiger Power,2.52,LOST
2025-09-25 19:05:31,Newcastle,7f Hcap,2025-09-25 19:00:00,70430594,Andalprofit,4.8,LOST
2025-09-25 19:38:31,Newcastle,7f Hcap,2025-09-25 19:30:00,73420609,Oselton,3.8,LOST
2025-09-25 20:05:31,Newcastle,1m Hcap,2025-09-25 20:00:00,50819711,Parish Councillor,2.42,WON
2025-09-25 20:34:00,Newcastle,6f Hcap,2025-09-25 20:30:00,2068018,Carolus Magnus,5.0,LOST
