timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-03 13:44:01,Lingfield,1m4f Hcap,2025-09-03 13:35:00,80040288,Jack Langley,4.7,LOST
2025-09-03 14:14:01,Lingfield,1m5f Hcap,2025-09-03 14:05:00,61528824,Surrey Fire,3.35,WON
2025-09-03 14:27:00,Bath,1m6f Hcap,2025-09-03 14:20:00,80311336,Rupert The Prince,3.5,WON
2025-09-03 14:44:31,Lingfield,1m2f Hcap,2025-09-03 14:35:00,59590541,Time Tested,4.4,LOST
2025-09-03 15:00:31,Bath,6f Mdn Stks,2025-09-03 14:50:00,81862565,Son Of Sarabi,3.3,LOST
2025-09-03 15:14:01,Lingfield,7f Mdn Stks,2025-09-03 15:05:00,658919,Velvet Rhythm,3.25,LOST
2025-09-03 15:25:30,Bath,6f Hcap,2025-09-03 15:20:00,498805,All Too Beautiful,3.55,LOST
2025-09-03 15:43:31,Lingfield,7f Mdn Stks,2025-09-03 15:35:00,70856165,Loblolly,1.54,WON
2025-09-03 16:03:31,Bath,5f Hcap,2025-09-03 15:50:00,28702291,Secret Handsheikh,2.98,LOST
2025-09-03 16:09:30,Lingfield,7f Nursery,2025-09-03 16:05:00,2149728,Angels Share,1.35,WON
2025-09-03 16:18:31,Hamilton,5f Mdn Stks,2025-09-03 16:13:00,84746756,Boston Dan,1.13,WON
2025-09-03 16:29:01,Bath,1m3f Hcap,2025-09-03 16:20:00,82799566,Simply Ruby,3.7,LOST
2025-09-03 16:41:00,Lingfield,6f Mdn Stks,2025-09-03 16:35:00,86203423,Portacloy,3.1,WON
2025-09-03 16:50:00,Hamilton,6f Hcap,2025-09-03 16:45:00,7198648,Dream Deal,5.0,LOST
2025-09-03 16:55:31,Bath,1m3f Hcap,2025-09-03 16:50:00,45128561,Stintino Sunset,4.3,LOST
2025-09-03 17:20:01,Hamilton,6f Hcap,2025-09-03 17:15:00,70013929,Thunderstorm Katie,4.7,LOST
2025-09-03 17:23:02,Lingfield,1m Hcap,2025-09-03 17:05:00,31276,Due West,1.56,LOST
2025-09-03 17:32:00,Bath,1m Hcap,2025-09-03 17:25:00,18484269,Eye Of The Water,6.6,LOST
2025-09-03 17:45:31,Lingfield,6f Hcap,2025-09-03 17:35:00,882159,Francis Drake,2.12,LOST
2025-09-03 17:57:01,Hamilton,1m5f Hcap,2025-09-03 17:45:00,28618415,Bollin Neil,6.8,LOST
2025-09-03 18:05:00,Kempton,7f Nov Stks,2025-09-03 18:00:00,71121082,Ultrasoul,1.27,WON
2025-09-03 18:20:31,Hamilton,6f Nursery,2025-09-03 18:15:00,12959132,Better And Better,3.75,LOST
2025-09-03 18:37:01,Kempton,7f Hcap,2025-09-03 18:30:00,75653085,Zolder,2.26,LOST
2025-09-03 18:49:30,Hamilton,6f Hcap,2025-09-03 18:45:00,56097291,Amayretto,2.48,WON
2025-09-03 19:06:30,Kempton,7f Mdn Stks,2025-09-03 19:00:00,3799244,King Of Thunder,2.86,LOST
2025-09-03 19:25:01,Hamilton,1m Hcap,2025-09-03 19:15:00,25377531,Temper Trap,2.56,LOST
2025-09-03 19:36:00,Kempton,6f Nov Stks,2025-09-03 19:30:00,87264484,Mr Seagull,4.2,LOST
2025-09-03 19:54:31,Hamilton,1m3f Hcap,2025-09-03 19:45:00,56330232,Royal Blaze,3.15,LOST
2025-09-03 20:08:31,Kempton,1m4f Nov Stks,2025-09-03 20:00:00,87511011,Just Keep Flying,1.58,LOST
2025-09-03 20:34:30,Kempton,7f Hcap,2025-09-03 20:30:00,76502680,The Quiet Gent,4.3,LOST
2025-09-03 21:11:31,Kempton,6f Hcap,2025-09-03 21:00:00,62996429,Scarboroughwarning,4.4,LOST
