timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-07 14:29:02,Fontwell,2m6f Hcap Hrd,2025-09-07 14:12:00,38357068,Shantou Lucky,2.04,WON
2025-09-07 14:37:00,York,7f Mdn Stks,2025-09-07 14:30:00,2346728,Crown Office,3.05,LOST
2025-09-07 15:08:31,York,5f Hcap,2025-09-07 15:00:00,66739,Air Force One,3.65,LOST
2025-09-07 15:30:04,Fontwell,2m3f Mdn Hrd,2025-09-07 14:42:00,62137,Kings Reign,2.54,WON
2025-09-07 15:43:01,York,2m Hcap,2025-09-07 15:30:00,40789405,Artisan Dancer,4.0,LOST
2025-09-07 15:55:34,Fontwell,3m2f Hcap Chs,2025-09-07 15:12:00,55140490,Blackacre,2.6,LOST
2025-09-07 16:06:30,York,1m2f Hcap,2025-09-07 16:00:00,10159995,Danger Bay,3.8,LOST
2025-09-07 16:34:34,Fontwell,2m3f Hcap Hrd,2025-09-07 15:42:00,26085350,Goodwin,2.12,WON
2025-09-07 16:36:30,York,6f Listed,2025-09-07 16:30:00,74011000,Almeraq,2.72,LOST
2025-09-07 16:59:04,Fontwell,2m3f Hcap Chs,2025-09-07 16:12:00,26314804,Big Jimbo,2.86,LOST
2025-09-07 17:24:34,Fontwell,2m2f NHF,2025-09-07 16:42:00,85907636,Lady Kara,2.68,LOST
2025-09-07 17:29:33,York,1m1f Hcap,2025-09-07 17:00:00,74824166,Revelance,3.7,LOST
2025-09-07 17:55:33,York,1m Hcap,2025-09-07 17:30:00,40789601,Billyb,6.8,LOST
