timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-01 14:07:32,Carlisle,1m Nov Hcap,2025-09-01 14:00:00,11353698,Jewel Maker,3.75,WON
2025-09-01 14:25:31,Brighton,5f Hcap,2025-09-01 14:15:00,47826344,Another Baar,1.51,WON
2025-09-01 14:43:31,Carlisle,6f Nov Stks,2025-09-01 14:30:00,84671250,Hardys Hero,2.44,WON
2025-09-01 14:50:00,Brighton,5f Nursery,2025-09-01 14:45:00,84080026,London Is Blue,2.0,WON
2025-09-01 15:09:01,Carlisle,6f Hcap,2025-09-01 15:00:00,72176815,Lord Roxby,4.9,LOST
2025-09-01 15:21:00,Brighton,6f Mdn Stks,2025-09-01 15:15:00,87177985,Jazl,1.9,LOST
2025-09-01 15:38:31,Carlisle,5f Hcap,2025-09-01 15:30:00,11773233,Brian The Snail,5.1,LOST
2025-09-01 15:56:00,Brighton,6f Hcap,2025-09-01 15:50:00,6232736,Starsong,3.65,LOST
2025-09-01 16:12:00,Carlisle,7f Nursery,2025-09-01 16:05:00,82473633,Awraad,2.92,LOST
2025-09-01 16:17:30,Roscommon,7f Stks,2025-09-01 16:12:00,41751530,Summer Is Tomorrow,3.0,WON
2025-09-01 16:28:31,Brighton,1m2f Hcap,2025-09-01 16:20:00,57306505,Voix De Bocelli,3.9,LOST
2025-09-01 16:38:01,Windsor,6f Nursery,2025-09-01 16:30:00,6016001,Flying Comet,2.26,WON
2025-09-01 16:46:01,Carlisle,7f Hcap,2025-09-01 16:37:00,53102242,One Night Thunder,5.4,WON
2025-09-01 16:49:30,Roscommon,7f Hcap,2025-09-01 16:45:00,41731573,Purring Along,5.0,LOST
2025-09-01 17:00:01,Brighton,1m Hcap,2025-09-01 16:52:00,51510547,Celebrating Ethel,5.5,LOST
2025-09-01 17:07:31,Windsor,6f Nov Stks,2025-09-01 17:00:00,84158914,Neyvas Angel,2.04,LOST
2025-09-01 17:17:01,Carlisle,1m1f Hcap,2025-09-01 17:07:00,49744716,Milteye,3.4,WON
2025-09-01 17:24:01,Roscommon,7f Hcap,2025-09-01 17:15:00,24007,Rhythm King,5.6,LOST
2025-09-01 17:28:00,Brighton,7f Hcap,2025-09-01 17:22:00,29110994,Toussarok,5.6,LOST
2025-09-01 17:36:00,Windsor,1m Nov Stks,2025-09-01 17:30:00,86360113,Lavender Gold,4.1,LOST
2025-09-01 17:45:01,Carlisle,1m1f Hcap,2025-09-01 17:37:00,69400777,Moonjid,4.0,LOST
2025-09-01 18:08:02,Roscommon,1m2f Stks,2025-09-01 17:45:00,84315883,In My Teens,2.46,LOST
2025-09-01 18:09:01,Windsor,1m3f Hcap,2025-09-01 18:00:00,64121048,Likealot,3.75,LOST
2025-09-01 18:24:01,Roscommon,1m4f Mdn,2025-09-01 18:15:00,5570573,Indian River,3.6,LOST
2025-09-01 18:39:01,Windsor,6f Hcap,2025-09-01 18:30:00,76590777,Zarathos,4.7,LOST
2025-09-01 18:54:31,Roscommon,1m4f Hcap,2025-09-01 18:45:00,60087283,Zariygann,6.4,LOST
2025-09-01 19:08:31,Windsor,1m Hcap,2025-09-01 19:00:00,978884,Charming Fellow,4.7,LOST
2025-09-01 19:23:31,Roscommon,1m4f Hcap,2025-09-01 19:15:00,12571542,Tickling,3.7,LOST
2025-09-01 19:42:01,Windsor,1m3f Hcap,2025-09-01 19:30:00,75769142,Silver Chamber,2.8,LOST
