timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-22 13:36:01,Listowel,1m Mdn,2025-09-22 13:30:00,88845578,Now Maybe,5.2,LOST
2025-09-22 13:46:30,Leicester,7f Hcap,2025-09-22 13:40:00,39716276,Homer Stokes,4.8,LOST
2025-09-22 13:53:30,Hamilton,1m App Hcap,2025-09-22 13:48:00,2744317,One More Bottle,4.6,LOST
2025-09-22 14:12:01,Listowel,1m Hcap,2025-09-22 14:02:00,40980710,Racing Royalty,6.0,LOST
2025-09-22 14:16:01,Leicester,7f App Hcap,2025-09-22 14:10:00,41401389,Ahamoment,3.35,LOST
2025-09-22 14:27:00,Hamilton,6f Mdn Stks,2025-09-22 14:23:00,86203426,Passing Thought,1.74,WON
2025-09-22 14:42:30,Listowel,1m Mdn,2025-09-22 14:37:00,10989018,Lady Lilac,4.2,LOST
2025-09-22 14:44:01,Fontwell,2m2f Nov Hcap Hrd,2025-09-22 14:30:00,1262915,Graham,3.45,LOST
2025-09-22 14:51:01,Leicester,7f Mdn Stks,2025-09-22 14:43:00,86321299,Sydney Rock,5.7,LOST
2025-09-22 15:04:00,Hamilton,5f Nursery,2025-09-22 14:58:00,84198550,Dandy Style,2.58,WON
2025-09-22 15:16:01,Fontwell,2m3f Hcap Chs,2025-09-22 15:05:00,24462869,Lermoos Legend,4.6,LOST
2025-09-22 15:17:31,Listowel,1m Hcap,2025-09-22 15:12:00,35101,Grey Leader,4.7,LOST
2025-09-22 15:23:00,Leicester,6f Nursery,2025-09-22 15:18:00,84602080,Perfect Location,4.0,LOST
2025-09-22 15:30:00,Fairyhouse,7f Stks,2025-09-22 15:25:00,86405196,Idiocracy,3.05,LOST
2025-09-22 15:43:01,Hamilton,1m4f Hcap,2025-09-22 15:33:00,82831833,Mafting,2.98,LOST
2025-09-22 15:51:31,Fontwell,2m2f Mdn Hrd,2025-09-22 15:40:00,84993392,Galactique,1.69,WON
2025-09-22 15:56:01,Listowel,1m3f Hcap,2025-09-22 15:47:00,72071057,Chica Guerrera,4.5,LOST
2025-09-22 15:58:31,Leicester,7f Mdn Stks,2025-09-22 15:53:00,88845394,Go Rimbaud,3.8,LOST
2025-09-22 16:13:00,Hamilton,5f Hcap,2025-09-22 16:08:00,24905194,Impressor,4.7,WON
2025-09-22 16:15:01,Fairyhouse,7f Mdn,2025-09-22 16:00:00,47367223,Win Me Over,2.16,LOST
2025-09-22 16:27:31,Listowel,1m3f Hcap,2025-09-22 16:20:00,82093534,Starford,2.8,WON
2025-09-22 16:27:31,Fontwell,2m2f Hcap Hrd,2025-09-22 16:15:00,49073482,Cawthorne Banker,1.79,LOST
2025-09-22 16:31:30,Wolverhampton,1m1f Hcap,2025-09-22 16:25:00,71121079,Gretna Dreams,3.65,LOST
2025-09-22 16:38:31,Leicester,1m2f Mdn Stks,2025-09-22 16:30:00,76174175,Majaz,2.6,LOST
2025-09-22 16:47:30,Hamilton,6f Hcap,2025-09-22 16:43:00,72070596,Mister Sky Blue,5.7,LOST
2025-09-22 16:53:02,Fairyhouse,7f Hcap,2025-09-22 16:35:00,59692001,Lady Pagasa,8.0,WON
2025-09-22 17:03:31,Fontwell,3m2f Hcap Chs,2025-09-22 16:50:00,43557336,Ivane,3.05,LOST
2025-09-22 17:06:31,Listowel,1m3f Mdn,2025-09-22 16:55:00,82866536,Jannah Star,3.9,LOST
2025-09-22 17:11:00,Leicester,7f Hcap,2025-09-22 17:05:00,65732735,Dream Illusion,2.98,LOST
2025-09-22 17:11:31,Wolverhampton,1m Mdn Stks,2025-09-22 17:00:00,88845408,Lizzana,3.5,LOST
2025-09-22 17:17:31,Fairyhouse,7f Hcap,2025-09-22 17:10:00,72454025,Greatest Drama,6.4,LOST
2025-09-22 17:23:30,Hamilton,6f Hcap,2025-09-22 17:15:00,56737914,Kode Secret,3.65,LOST
2025-09-22 17:34:01,Fontwell,2m6f Hcap Hrd,2025-09-22 17:20:00,26817271,Gold Link,2.38,LOST
2025-09-22 17:36:30,Wolverhampton,7f Nursery,2025-09-22 17:30:00,1508008,Priestess,3.55,LOST
2025-09-22 17:36:31,Listowel,1m6f Hcap,2025-09-22 17:25:00,87874657,Glady Eagle,2.26,LOST
2025-09-22 17:45:31,Leicester,6f Hcap,2025-09-22 17:38:00,58644028,Wichahpi,3.85,LOST
2025-09-22 17:51:00,Fairyhouse,6f Listed Stks,2025-09-22 17:45:00,85725319,Charles Fort,2.34,LOST
2025-09-22 18:05:30,Wolverhampton,7f Hcap,2025-09-22 18:00:00,64589529,Diligent Henry,4.1,LOST
2025-09-22 18:22:31,Fairyhouse,6f Nursery,2025-09-22 18:15:00,2108962,Cactus,3.7,LOST
2025-09-22 18:37:30,Wolverhampton,7f Hcap,2025-09-22 18:30:00,54186796,Valadero,2.48,LOST
2025-09-22 18:59:01,Fairyhouse,6f Hcap,2025-09-22 18:45:00,77705255,Kwa Herini,5.5,LOST
2025-09-22 19:13:32,Wolverhampton,7f Hcap,2025-09-22 19:00:00,4670139,Backspin,5.2,LOST
2025-09-22 19:41:01,Wolverhampton,2m Hcap,2025-09-22 19:30:00,45645988,Young Endless,4.4,LOST
2025-09-22 20:08:01,Wolverhampton,1m4f Hcap,2025-09-22 20:00:00,57238183,This Time Maybe,3.6,LOST
2025-09-22 20:36:31,Wolverhampton,6f Hcap,2025-09-22 20:30:00,19915491,Under Curfew,4.2,LOST
