timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-02 13:40:00,Gowran Park,7f Mdn,2025-09-02 13:35:00,589592,Minerva,1.84,LOST
2025-09-02 14:04:01,Goodwood,1m Mdn Stks,2025-09-02 13:48:00,28679281,I Can Dance,2.18,LOST
2025-09-02 14:07:30,Chepstow,7f Hcap,2025-09-02 14:00:00,3287811,Marlay Park,4.6,LOST
2025-09-02 14:18:31,Gowran Park,7f Mdn,2025-09-02 14:10:00,85725319,Charles Fort,3.4,LOST
2025-09-02 14:31:31,Goodwood,6f Nursery,2025-09-02 14:23:00,74893306,Anaisa,2.38,LOST
2025-09-02 14:43:01,Chepstow,7f Nov Stks,2025-09-02 14:35:00,86754167,Zabeel Flower,1.82,LOST
2025-09-02 14:57:04,Gowran Park,7f Mdn,2025-09-02 14:45:00,81615071,Diego El Queso,3.0,LOST
2025-09-02 15:05:31,Goodwood,5f Hcap,2025-09-02 14:58:00,47826344,Another Baar,3.1,WON
2025-09-02 15:15:30,Chepstow,1m Nursery,2025-09-02 15:10:00,86203422,Demetris Mouflon,2.7,LOST
2025-09-02 15:29:31,Gowran Park,7f Hcap,2025-09-02 15:20:00,13831498,Washington Street,3.8,LOST
2025-09-02 15:42:01,Goodwood,1m2f Nov Stks,2025-09-02 15:33:00,83686494,Master Vintner,2.06,WON
2025-09-02 15:51:31,Chepstow,6f Mdn Stks,2025-09-02 15:45:00,72592645,Peter The Wolf,1.63,WON
2025-09-02 16:00:30,Gowran Park,1m Claim Stks,2025-09-02 15:55:00,60421330,Star Mind,4.0,LOST
2025-09-02 16:18:01,Goodwood,2m Hcap,2025-09-02 16:08:00,13244011,Novelista,2.78,WON
2025-09-02 16:27:01,Chepstow,6f Hcap,2025-09-02 16:20:00,40849708,Connies Rose,4.0,WON
2025-09-02 16:46:02,Gowran Park,1m Hcap,2025-09-02 16:30:00,54982101,Goldmoyne,4.3,LOST
2025-09-02 16:53:01,Goodwood,1m2f Hcap,2025-09-02 16:43:00,80693029,Dancing Tiger,5.3,WON
2025-09-02 17:00:00,Chepstow,7f Hcap,2025-09-02 16:55:00,65557818,Step Along,3.45,LOST
2025-09-02 17:09:31,Gowran Park,1m Hcap,2025-09-02 17:02:00,61379556,Thrifty Of Digby,7.2,WON
2025-09-02 17:19:01,Wolverhampton,7f Hcap,2025-09-02 17:10:00,54315230,Eden Storm,4.0,LOST
2025-09-02 17:24:00,Goodwood,6f Hcap,2025-09-02 17:18:00,61112434,Eye Of Dubai,3.8,LOST
2025-09-02 17:31:01,Chepstow,5f Hcap,2025-09-02 17:25:00,60237276,Call Time,2.38,WON
2025-09-02 17:35:00,Southwell,5f Nov Stks,2025-09-02 17:30:00,6143708,Rappers Delight,1.76,WON
2025-09-02 17:50:31,Gowran Park,1m6f Mdn,2025-09-02 17:37:00,15410134,Seo Linn,3.1,LOST
2025-09-02 17:52:31,Wolverhampton,7f Mdn Stks,2025-09-02 17:45:00,8887160,Likeness,2.94,LOST
2025-09-02 18:11:31,Southwell,1m3f Nov Stks,2025-09-02 18:00:00,449378,Port Of London,3.35,LOST
2025-09-02 18:23:31,Wolverhampton,1m Nov Stks,2025-09-02 18:15:00,84563862,Almekarem,2.16,WON
2025-09-02 18:37:01,Southwell,5f Hcap,2025-09-02 18:30:00,82251447,Queensmaite,4.1,LOST
2025-09-02 18:55:31,Wolverhampton,1m1f Hcap,2025-09-02 18:45:00,72145709,Romantic Spirit,6.0,LOST
2025-09-02 19:07:31,Southwell,1m Hcap,2025-09-02 19:00:00,74823457,Mahras Love,3.4,WON
2025-09-02 19:29:31,Wolverhampton,5f Hcap,2025-09-02 19:15:00,67093190,Maris Angel,3.3,WON
2025-09-02 19:39:01,Southwell,1m Hcap,2025-09-02 19:30:00,78792449,Run With It,4.1,WON
2025-09-02 19:52:31,Wolverhampton,1m1f Hcap,2025-09-02 19:45:00,82909737,Bintalina,3.95,LOST
2025-09-02 20:08:31,Southwell,6f Hcap,2025-09-02 20:00:00,45646125,Grant Wood,5.3,LOST
2025-09-02 20:29:32,Wolverhampton,1m4f Hcap,2025-09-02 20:15:00,45799211,Berkshire Phantom,4.3,LOST
2025-09-02 20:40:32,Southwell,1m4f Hcap,2025-09-02 20:30:00,82909628,Coedana,3.5,WON
2025-09-02 20:51:31,Wolverhampton,6f Hcap,2025-09-02 20:45:00,56737910,Macarone,3.6,WON
2025-09-02 21:06:31,Southwell,7f Hcap,2025-09-02 21:00:00,49881031,RETRACTION,4.5,LOST
