timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-10-03 14:04:01,Fontwell,3m2f Hcap Chs,2025-10-03 13:53:00,12011469,Unblinking,3.95,LOST
2025-10-03 14:10:01,Gowran Park,2m Mdn Hrd,2025-10-03 14:01:00,71182823,Dschingis Dragon,1.51,WON
2025-10-03 14:21:31,Hexham,2m Nov Hrd,2025-10-03 14:10:00,81034173,Spadestep,1.49,WON
2025-10-03 14:30:31,Ascot,7f Hcap,2025-10-03 14:20:00,73455018,Dannick,7.6,LOST
2025-10-03 14:38:01,Fontwell,2m2f Hcap Hrd,2025-10-03 14:28:00,77034532,Jorebel,1.94,WON
2025-10-03 14:44:30,Gowran Park,2m Mdn Hrd,2025-10-03 14:36:00,78278185,Los Blanco,2.18,LOST
2025-10-03 14:56:01,Hexham,2m4f Nov Hcap Hrd,2025-10-03 14:45:00,11208899,Slemish,4.7,LOST
2025-10-03 15:04:31,Ascot,2m Hcap,2025-10-03 14:55:00,72651341,Double Meaning,3.2,LOST
2025-10-03 15:12:31,Fontwell,2m2f Nov Hrd,2025-10-03 15:03:00,75729963,Fresh Perspective,2.32,WON
2025-10-03 15:19:01,Gowran Park,2m Hcap Hrd,2025-10-03 15:11:00,70296564,Leave In Secret,5.1,LOST
2025-10-03 15:29:01,Hexham,2m Hcap Hrd,2025-10-03 15:20:00,78957420,Double Digits,2.54,LOST
2025-10-03 15:39:00,Ascot,1m4f Nov Stks,2025-10-03 15:30:00,87964095,Race To The Stars,2.28,LOST
2025-10-03 15:47:31,Fontwell,2m2f Hrd,2025-10-03 15:38:00,79404943,Manyana Blue,4.2,LOST
2025-10-03 15:55:01,Gowran Park,2m Hrd,2025-10-03 15:46:00,71120888,The Great Nudie,2.3,LOST
2025-10-03 16:06:30,Southwell,2m Hcap,2025-10-03 16:00:00,3330642,New York Minute,3.45,WON
2025-10-03 16:08:01,Hexham,2m4f Hcap Hrd,2025-10-03 15:53:00,60237780,Divilabother,2.88,LOST
2025-10-03 16:13:31,Ascot,1m6f Listed,2025-10-03 16:05:00,74948403,Push The Limit,2.72,LOST
2025-10-03 16:23:01,Fontwell,2m3f Hcap Chs,2025-10-03 16:13:00,42056100,Hecouldbetheone,3.35,LOST
2025-10-03 16:33:01,Gowran Park,2m4f Hcap Hrd,2025-10-03 16:20:00,37590,Arctic Flame,3.8,LOST
2025-10-03 16:39:30,Southwell,1m Nursery,2025-10-03 16:35:00,85225517,Previous,3.55,WON
2025-10-03 16:42:31,Hexham,2m7f Hcap Hrd,2025-10-03 16:27:00,43868907,Getaway With You,3.55,LOST
2025-10-03 16:46:00,Ascot,6f Hcap,2025-10-03 16:40:00,61039759,Sondad,6.2,LOST
2025-10-03 16:59:01,Fontwell,2m6f Hcap Hrd,2025-10-03 16:48:00,67671639,Summer In Milan,2.48,LOST
2025-10-03 17:05:01,Gowran Park,2m4f Hcap Hrd,2025-10-03 16:55:00,65217650,Darcys Friend,2.6,LOST
2025-10-03 17:16:00,Southwell,7f Nov Stks,2025-10-03 17:10:00,87222236,Magical Merlot,3.5,LOST
2025-10-03 17:18:31,Hexham,2m4f Hcap Chs,2025-10-03 17:02:00,61833072,Am Still Here,4.5,LOST
2025-10-03 17:22:30,Ascot,1m Stks,2025-10-03 17:15:00,41176,Grizedale,4.1,LOST
2025-10-03 17:37:00,Gowran Park,2m INHF,2025-10-03 17:30:00,84238896,Liadawn,1.78,WON
2025-10-03 17:50:01,Hexham,3m Hcap Chs,2025-10-03 17:37:00,63374167,Upfordebate,4.5,LOST
2025-10-03 17:52:00,Southwell,7f Nov Stks,2025-10-03 17:45:00,89365085,Winding Stream,2.12,WON
2025-10-03 17:59:00,Dundalk,5f Stks,2025-10-03 17:55:00,12841619,Valiant Force,1.89,LOST
2025-10-03 17:59:03,Dundalk,5f Hcap,2025-10-03 17:20:00,65274526,Lismacbryan Hill,3.1,LOST
2025-10-03 18:22:31,Southwell,7f Nov Stks,2025-10-03 18:15:00,86669811,Zabeel Alkabeir,1.55,WON
2025-10-03 18:53:31,Southwell,1m Hcap,2025-10-03 18:45:00,82319518,Bin Ajwad,4.7,WON
2025-10-03 19:21:00,Southwell,6f Hcap,2025-10-03 19:15:00,4670139,Backspin,4.6,LOST
2025-10-03 19:50:30,Southwell,5f Hcap,2025-10-03 19:45:00,70938670,Piperstown,4.3,LOST
2025-10-03 20:21:30,Southwell,1m6f Hcap,2025-10-03 20:15:00,85263566,Night Tara,3.05,LOST
