timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-05 13:41:31,Haydock,1m6f Hcap,2025-09-05 13:32:00,1176105,Mission Possible,3.05,LOST
2025-09-05 13:51:30,Ascot,1m Hcap,2025-09-05 13:45:00,66344075,Terries Royale,4.1,LOST
2025-09-05 14:05:01,Bangor-on-Dee,2m3f Nov Hrd,2025-09-05 13:55:00,75978214,Intosomethinggood,1.77,WON
2025-09-05 14:15:01,Haydock,1m Nov Stks,2025-09-05 14:07:00,61373238,Legacy Link,2.02,WON
2025-09-05 14:26:30,Ascot,7f Mdn Stks,2025-09-05 14:20:00,87144653,Raaheeb,2.42,WON
2025-09-05 14:40:31,Bangor-on-Dee,2m3f Hcap Hrd,2025-09-05 14:30:00,63615627,Independent Jimmy,5.1,WON
2025-09-05 14:47:30,Haydock,5f Hcap Stks,2025-09-05 14:42:00,46145230,Changeofmind,6.0,LOST
2025-09-05 15:04:01,Ascot,1m Mdn Stks,2025-09-05 14:55:00,57885873,Maneuver,2.08,LOST
2025-09-05 15:15:01,Bangor-on-Dee,2m4f Hcap Chs,2025-09-05 15:05:00,39025614,Magistrato,2.2,WON
2025-09-05 15:23:31,Haydock,5f Hcap Stks,2025-09-05 15:15:00,75281312,Corolla Point,4.1,WON
2025-09-05 15:35:30,Ascot,6f Nov Stks,2025-09-05 15:30:00,87265979,Watcha Snoop,2.36,WON
2025-09-05 15:55:30,Haydock,6f Nov Stks,2025-09-05 15:50:00,13331234,Vencedora,4.6,LOST
2025-09-05 15:56:31,Bangor-on-Dee,3m Hcap Chs,2025-09-05 15:40:00,22059095,Art Of Diplomacy,3.3,WON
2025-09-05 16:07:01,Kilbeggan,2m Mdn Hrd,2025-09-05 15:57:00,54481856,Nelson Muntz,1.54,WON
2025-09-05 16:11:00,Ascot,7f Stks,2025-09-05 16:05:00,60661825,Fine Interview,4.6,LOST
2025-09-05 16:19:01,Bangor-on-Dee,2m Nov Hcap Hrd,2025-09-05 16:10:00,144510,Monticello,1.79,LOST
2025-09-05 16:24:31,Down Royal,5f Mdn,2025-09-05 16:15:00,83801374,The Right One,3.4,LOST
2025-09-05 16:28:00,Haydock,7f Hcap,2025-09-05 16:20:00,65772795,Hilltop,4.0,LOST
2025-09-05 16:35:31,Worcester,2m Hcap Chs,2025-09-05 16:25:00,68169306,Traveling Soldier,2.54,LOST
2025-09-05 16:42:31,Kilbeggan,2m Hcap Hrd,2025-09-05 16:32:00,78278194,Ballykinlar,4.1,LOST
2025-09-05 16:47:00,Ascot,1m Hcap,2025-09-05 16:40:00,13385227,High Degree,4.9,LOST
2025-09-05 16:55:00,Down Royal,5f Mdn,2025-09-05 16:50:00,50775601,Shadow Of The Moon,1.78,WON
2025-09-05 16:55:31,Bangor-on-Dee,2m7f Hcap Hrd,2025-09-05 16:45:00,43626738,Imperial Merlin,3.8,LOST
2025-09-05 17:01:00,Haydock,7f Hcap,2025-09-05 16:55:00,35921086,Arctic Thunder,3.7,LOST
2025-09-05 17:13:31,Worcester,2m7f Hcap Chs,2025-09-05 17:00:00,73656542,Lahinch Wave,3.4,LOST
2025-09-05 17:16:31,Kilbeggan,2m3f Mdn Hrd,2025-09-05 17:07:00,82387805,Minella Supreme,2.94,WON
2025-09-05 17:22:01,Ascot,7f Hcap,2025-09-05 17:15:00,72211813,Excellent Echo,3.8,LOST
2025-09-05 17:35:00,Haydock,1m3f Hcap,2025-09-05 17:27:00,75281328,Gnomon,3.65,WON
2025-09-05 17:36:31,Down Royal,7f Mdn,2025-09-05 17:22:00,84958852,Lucia Molly,3.7,LOST
2025-09-05 17:39:01,Worcester,2m Stks,2025-09-05 17:30:00,71448576,Usyk,3.3,LOST
2025-09-05 17:52:01,Kilbeggan,3m1f Hcap Hrd,2025-09-05 17:37:00,54841717,Rising Dust,2.52,LOST
2025-09-05 17:54:00,Kempton,7f Nov Stks,2025-09-05 17:47:00,88088326,Joulany,2.38,LOST
2025-09-05 18:06:01,Down Royal,7f Nursery,2025-09-05 17:54:00,82387829,Venetian Star,4.2,LOST
2025-09-05 18:10:01,Worcester,2m Mdn Hrd,2025-09-05 18:00:00,61566326,Window Of Time,1.74,LOST
2025-09-05 18:18:01,Kilbeggan,2m4f Beg Chs,2025-09-05 18:07:00,12380394,Full Of Life,3.0,LOST
2025-09-05 18:25:31,Kempton,1m Nov Stks,2025-09-05 18:17:00,758044,Parole Officer,4.8,LOST
2025-09-05 18:39:01,Worcester,2m4f Hcap Hrd,2025-09-05 18:30:00,66049877,Sixty Plus,3.05,WON
2025-09-05 18:40:32,Down Royal,2m2f Hcap,2025-09-05 18:24:00,67371681,Billie Frechette,2.8,LOST
2025-09-05 18:44:30,Kilbeggan,2m4f Hcap Chs,2025-09-05 18:37:00,24058649,A Wave Of The Sea,4.2,WON
2025-09-05 18:57:31,Kempton,1m Mdn Stks,2025-09-05 18:47:00,84563863,Bellas Path,3.55,WON
2025-09-05 19:03:01,Down Royal,1m2f Hcap,2025-09-05 18:54:00,73656099,Ohmali,5.2,LOST
2025-09-05 19:12:01,Worcester,2m7f Hcap Hrd,2025-09-05 19:00:00,51992286,Just Chasing May,1.81,WON
2025-09-05 19:17:31,Kilbeggan,2m3f INHF,2025-09-05 19:07:00,64778514,Wartime Leader,2.78,LOST
2025-09-05 19:26:31,Kempton,1m Hcap,2025-09-05 19:17:00,74754399,Best Rate,3.65,LOST
2025-09-05 19:36:31,Down Royal,1m5f Hcap,2025-09-05 19:24:00,2088602,Mischief Man,4.7,LOST
2025-09-05 19:39:31,Worcester,2m Hcap Hrd,2025-09-05 19:30:00,49525930,Scintillante,2.5,LOST
2025-09-05 19:55:01,Kempton,7f Hcap,2025-09-05 19:47:00,72592664,Al Khawssaa,4.3,LOST
2025-09-05 20:25:31,Kempton,6f Hcap,2025-09-05 20:17:00,59587502,Arnaz,3.6,LOST
2025-09-05 20:55:01,Kempton,1m4f Hcap,2025-09-05 20:47:00,60824642,Detroit Lion,4.7,LOST
