timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-08-19 16:22:31,Brighton,1m Hcap,2025-08-19 16:15:00,56183961,Monks Mead,2.98,LOST
2025-08-19 16:42:01,Kempton,1m3f Hcap,2025-08-19 16:30:00,74901357,Karthon,2.18,LOST
2025-08-19 16:50:01,Brighton,7f Hcap,2025-08-19 16:45:00,49049516,Tea Sea,2.6,WON
2025-08-19 17:10:30,Kempton,6f Hcap,2025-08-19 17:05:00,69584710,Saytarr,4.5,LOST
2025-08-19 17:28:31,Roscommon,1m2f Stks,2025-08-19 17:20:00,865545,Dun An Oir,4.3,LOST
2025-08-19 17:38:31,Chepstow,5f Mdn Stks,2025-08-19 17:30:00,6307235,Berlinetta,2.4,LOST
2025-08-19 17:58:01,Roscommon,7f Mdn,2025-08-19 17:50:00,83754627,Spinning Around,4.9,LOST
2025-08-19 18:06:31,Chepstow,7f Mdn Stks,2025-08-19 18:00:00,85294064,Jeddaal,1.82,LOST
2025-08-19 18:15:30,Wolverhampton,7f Mdn Stks,2025-08-19 18:10:00,85110851,Hayynah,1.61,LOST
2025-08-19 18:28:01,Roscommon,7f Stks,2025-08-19 18:20:00,86116348,Giovanni Giorgio,1.93,LOST
2025-08-19 18:46:00,Wolverhampton,7f Nursery,2025-08-19 18:40:00,85482629,Phantom Watch,2.9,LOST
2025-08-19 18:54:02,Chepstow,5f Hcap,2025-08-19 18:30:00,16476264,Savannah Smiles,2.58,LOST
2025-08-19 19:00:31,Roscommon,7f Mdn,2025-08-19 18:50:00,70361989,Proxima Centauri,3.05,WON
2025-08-19 19:06:00,Chepstow,6f Hcap,2025-08-19 19:00:00,47029310,Wallop,3.3,LOST
2025-08-19 19:16:31,Wolverhampton,7f Hcap,2025-08-19 19:10:00,62669567,Noisy Music,6.6,WON
2025-08-19 19:26:01,Roscommon,7f Hcap,2025-08-19 19:20:00,50307046,Engines On,4.6,LOST
2025-08-19 19:37:01,Chepstow,7f Hcap,2025-08-19 19:30:00,159493,Believe You Me,2.52,LOST
2025-08-19 19:45:30,Wolverhampton,5f Stks,2025-08-19 19:40:00,50307180,Sams Hope,2.56,LOST
2025-08-19 20:00:01,Roscommon,1m4f Mdn,2025-08-19 19:50:00,10078568,Bryant,3.5,WON
2025-08-19 20:07:31,Chepstow,1m Hcap,2025-08-19 20:00:00,50095484,Midsummer Music,4.1,WON
2025-08-19 20:16:31,Wolverhampton,6f Hcap,2025-08-19 20:10:00,58461325,Havana Sky,3.75,WON
2025-08-19 20:27:01,Roscommon,1m4f Hcap,2025-08-19 20:20:00,71770073,Gotta Catchem All,4.5,LOST
2025-08-19 20:48:01,Wolverhampton,1m4f Hcap,2025-08-19 20:40:00,10106440,Lightning Touch,4.2,LOST
