timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-15 13:39:01,Worcester,2m Nov Hcap Chs,2025-09-15 13:30:00,40092386,Seeyouinmydreams,2.22,LOST
2025-09-15 14:10:31,Worcester,2m4f Hcap Chs,2025-09-15 14:00:00,27145235,Courtland,2.54,LOST
2025-09-15 14:22:01,Brighton,1m App Hcap,2025-09-15 14:12:00,50095416,Johnjay,4.8,LOST
2025-09-15 14:26:00,Thirsk,1m4f App Hcap,2025-09-15 14:20:00,52446246,Max Of Stars,4.4,WON
2025-09-15 14:39:01,Worcester,2m NHF,2025-09-15 14:30:00,1289055,Rodeo,3.8,LOST
2025-09-15 14:49:01,Brighton,7f Mdn Stks,2025-09-15 14:42:00,84444813,Airside,1.93,LOST
2025-09-15 14:57:30,Thirsk,6f Nursery,2025-09-15 14:50:00,84080038,Walk On Walk On,5.3,LOST
2025-09-15 15:09:31,Worcester,2m Mdn Hrd,2025-09-15 15:00:00,65014744,The Expensive One,2.04,LOST
2025-09-15 15:19:01,Brighton,6f Nursery,2025-09-15 15:12:00,3567177,Madman,3.55,LOST
2025-09-15 15:28:31,Thirsk,7f Nov Stks,2025-09-15 15:20:00,85756278,North Force,2.14,LOST
2025-09-15 15:38:31,Worcester,2m Mdn Hrd,2025-09-15 15:30:00,80784719,Mr Mcloughlan,3.0,WON
2025-09-15 15:53:31,Brighton,1m4f Hcap,2025-09-15 15:42:00,65153299,Ricardo Phillips,5.8,LOST
2025-09-15 16:01:31,Thirsk,6f Hcap,2025-09-15 15:50:00,1270285,Hockney,3.95,WON
2025-09-15 16:09:31,Worcester,2m7f Nov Hcap Hrd,2025-09-15 16:00:00,43868907,Getaway With You,2.98,LOST
2025-09-15 16:19:01,Brighton,7f Hcap,2025-09-15 16:12:00,76728350,Tenbob Tommy,3.2,LOST
2025-09-15 16:25:30,Thirsk,7f Hcap,2025-09-15 16:20:00,72453858,Mamma Maria,4.5,LOST
2025-09-15 16:34:31,Kempton,1m4f Nov Stks,2025-09-15 16:25:00,449378,Port Of London,2.28,WON
2025-09-15 16:41:31,Worcester,2m4f Hcap Hrd,2025-09-15 16:30:00,40838969,Ghasham,2.94,LOST
2025-09-15 16:50:31,Brighton,6f Hcap,2025-09-15 16:42:00,69584717,Havana Gila,3.15,LOST
2025-09-15 16:59:01,Thirsk,1m Hcap,2025-09-15 16:50:00,59626705,Ravishing Beauty,4.3,LOST
2025-09-15 17:01:00,Kempton,7f Nov Stks,2025-09-15 16:55:00,574053,Dancing Flower,2.84,WON
2025-09-15 17:12:01,Worcester,2m4f Hcap Hrd,2025-09-15 17:00:00,38357068,Shantou Lucky,1.21,WON
2025-09-15 17:21:31,Brighton,5f Hcap,2025-09-15 17:12:00,60237276,Call Time,2.56,LOST
2025-09-15 17:27:01,Thirsk,7f Hcap,2025-09-15 17:20:00,46659950,Al Muqdad,6.0,LOST
2025-09-15 17:36:00,Kempton,1m Nursery,2025-09-15 17:30:00,12914677,Midnight Rodeo,3.35,WON
2025-09-15 18:07:01,Kempton,1m Hcap,2025-09-15 18:00:00,83392025,Falmouth Lad,4.3,WON
2025-09-15 18:37:31,Kempton,1m Hcap,2025-09-15 18:30:00,71695182,Dragonflame,4.0,LOST
2025-09-15 19:06:00,Kempton,6f Nov Stks,2025-09-15 19:00:00,83755081,Rock Iguana,2.74,LOST
2025-09-15 19:38:31,Kempton,7f Hcap,2025-09-15 19:30:00,83242540,Champion Again Ole,4.6,WON
2025-09-15 20:08:31,Kempton,2m Hcap,2025-09-15 20:00:00,51320271,Sax Appeal,2.36,WON
2025-09-15 20:38:01,Kempton,1m3f Hcap,2025-09-15 20:30:00,73377913,Cardinal Point,3.4,LOST
