timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-08 13:27:30,Lingfield,7f Mdn Stks,2025-09-08 13:22:00,77626696,Ribenska,1.08,WON
2025-09-08 13:59:31,Lingfield,1m2f Nov Stks,2025-09-08 13:52:00,86203434,Shumus,2.62,LOST
2025-09-08 14:19:31,Perth,2m Nov Hrd,2025-09-08 14:10:00,69077171,Chortal,1.42,WON
2025-09-08 14:29:01,Lingfield,1m4f Hcap,2025-09-08 14:22:00,72820845,Saliko,1.93,LOST
2025-09-08 14:40:31,Windsor,6f Nov Stks,2025-09-08 14:32:00,85725307,Hilitany,1.96,WON
2025-09-08 14:51:01,Perth,2m4f Nov Hcap Chs,2025-09-08 14:40:00,62565008,King Roly,2.38,LOST
2025-09-08 14:59:31,Lingfield,5f Hcap,2025-09-08 14:52:00,39616766,Agostino,3.85,LOST
2025-09-08 15:11:01,Windsor,1m3f Hcap,2025-09-08 15:02:00,82292378,Just Adair,3.25,WON
2025-09-08 15:19:01,Perth,2m Hcap Hrd,2025-09-08 15:10:00,75890858,The Last Cloud,2.0,WON
2025-09-08 15:36:01,Lingfield,1m Hcap,2025-09-08 15:22:00,72520006,Harryella,2.24,WON
2025-09-08 15:44:01,Windsor,1m3f Hcap,2025-09-08 15:32:00,80040286,Zarakerjack,5.9,LOST
2025-09-08 15:51:31,Perth,3m Hcap Chs,2025-09-08 15:40:00,43997060,Jumping Susie,4.6,LOST
2025-09-08 15:57:31,Galway,2m1f Mdn Hrd,2025-09-08 15:50:00,21737733,Money Dancer,2.14,WON
2025-09-08 16:05:31,Lingfield,7f Hcap,2025-09-08 15:58:00,60661828,Zaltalla,4.9,LOST
2025-09-08 16:13:31,Windsor,1m Nov Stks,2025-09-08 16:04:00,87264494,Livonian,1.6,WON
2025-09-08 16:18:31,Perth,2m4f Hcap Hrd,2025-09-08 16:10:00,62362503,Top Flight Century,4.8,LOST
2025-09-08 16:28:01,Galway,2m1f Hcap Hrd,2025-09-08 16:20:00,81788400,Kotkito Bello,6.6,LOST
2025-09-08 16:34:00,Lingfield,6f Hcap,2025-09-08 16:28:00,1270285,Hockney,3.25,WON
2025-09-08 16:44:30,Newcastle,1m2f Hcap,2025-09-08 16:39:00,49526288,Hosanna Power,3.95,LOST
2025-09-08 16:50:01,Windsor,1m Hcap,2025-09-08 16:34:00,3830874,Dalmally,4.9,LOST
2025-09-08 16:56:01,Perth,3m Hcap Hrd,2025-09-08 16:44:00,136336,Spit Spot,3.85,WON
2025-09-08 16:58:31,Galway,2m5f Hrd,2025-09-08 16:50:00,10936348,Lord Erskine,3.45,WON
2025-09-08 17:07:01,Lingfield,6f Hcap,2025-09-08 16:58:00,56880969,Phoenix Moon,3.9,WON
2025-09-08 17:18:00,Newcastle,2m Hcap,2025-09-08 17:10:00,75448533,Hatysa,1.77,WON
2025-09-08 17:18:01,Windsor,1m2f Hcap,2025-09-08 17:04:00,83242531,Karthala,4.7,LOST
2025-09-08 17:30:01,Galway,2m6f Hcap Hrd,2025-09-08 17:22:00,48471978,Doyen Flyer,6.8,LOST
2025-09-08 17:39:30,Windsor,6f Hcap,2025-09-08 17:34:00,78024417,Coul Angel,3.45,LOST
2025-09-08 17:43:01,Lingfield,1m Hcap,2025-09-08 17:29:00,40074637,My Ambition,4.2,WON
2025-09-08 17:50:01,Newcastle,5f Nov Stks,2025-09-08 17:40:00,84382000,Lord Harcourt,2.2,LOST
2025-09-08 18:00:31,Galway,2m6f Hcap Hrd,2025-09-08 17:52:00,71629535,Sporting Glance,5.7,WON
2025-09-08 18:13:31,Windsor,6f Hcap,2025-09-08 18:04:00,72422005,Law Of Design,3.45,LOST
2025-09-08 18:15:30,Newcastle,1m Nov Stks,2025-09-08 18:10:00,86834855,Raammee,1.12,WON
2025-09-08 18:30:31,Galway,2m2f Beg Chs,2025-09-08 18:22:00,55870875,My Great Mate,1.74,LOST
2025-09-08 18:45:31,Windsor,1m2f Hcap Stks,2025-09-08 18:34:00,71808538,Hibikinada Du Mazet A,3.75,LOST
2025-09-08 18:46:30,Newcastle,1m Hcap,2025-09-08 18:40:00,11353698,Jewel Maker,4.7,LOST
2025-09-08 19:03:31,Galway,2m6f Hcap Chs,2025-09-08 18:52:00,598969,Arctic Gale,2.6,LOST
2025-09-08 19:16:31,Newcastle,7f Hcap,2025-09-08 19:10:00,3059587,Overlooked,3.5,LOST
2025-09-08 19:30:31,Galway,2m1f INHF,2025-09-08 19:22:00,11602012,Runaway Rosie,1.67,LOST
2025-09-08 19:51:01,Newcastle,6f Hcap,2025-09-08 19:40:00,39813335,Gis A Sub,4.8,LOST
2025-09-08 20:17:31,Newcastle,5f Hcap,2025-09-08 20:10:00,12038287,Cash In,3.55,LOST
2025-09-08 20:46:01,Newcastle,5f Hcap,2025-09-08 20:40:00,1290014,Herakles,4.4,LOST
