timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-08-29 13:34:31,Ffos Las,5f Hcap,2025-08-29 13:25:00,60237276,Call Time,3.5,LOST
2025-08-29 14:00:30,Ffos Las,7f Hcap,2025-08-29 13:55:00,57026644,Cypriot Diaspora,2.02,WON
2025-08-29 14:11:01,Thirsk,1m Hcap,2025-08-29 14:05:00,11353698,Jewel Maker,4.6,LOST
2025-08-29 14:21:00,Sandown,5f Nursery,2025-08-29 14:15:00,82565095,Novelette,3.5,LOST
2025-08-29 14:36:01,Ffos Las,1m Mdn Stks,2025-08-29 14:25:00,45771832,Participle,1.53,LOST
2025-08-29 14:41:30,Thirsk,1m Nov Stks,2025-08-29 14:35:00,87143380,Nada Two,1.63,LOST
2025-08-29 14:57:31,Sandown,5f Hcap,2025-08-29 14:45:00,56297029,Charlie Mason,4.8,LOST
2025-08-29 15:02:01,Ffos Las,1m Stks,2025-08-29 14:55:00,40503630,Bobby Dassler,2.1,LOST
2025-08-29 15:14:31,Thirsk,1m Nov Stks,2025-08-29 15:05:00,86116746,Be The Standard,3.2,WON
2025-08-29 15:28:01,Sandown,7f Mdn Stks,2025-08-29 15:15:00,19568953,Accredit,4.0,LOST
2025-08-29 15:35:31,Ffos Las,1m2f Hcap,2025-08-29 15:27:00,74784015,Penn Avenue,2.92,LOST
2025-08-29 16:01:01,Sandown,1m Hcap,2025-08-29 15:50:00,12919380,Man of La Mancha,3.2,WON
2025-08-29 16:07:03,Thirsk,6f Hcap,2025-08-29 15:38:00,69684894,Dark Cloud Rising,5.7,LOST
2025-08-29 16:13:31,Ffos Las,1m4f Hcap,2025-08-29 16:03:00,69803917,Cloudside Rock,2.68,WON
2025-08-29 16:22:31,Fontwell,2m6f Hcap Hrd,2025-08-29 16:13:00,26817271,Gold Link,5.0,WON
2025-08-29 16:31:32,Thirsk,7f Hcap,2025-08-29 16:08:00,32686810,Rhythm Master,5.4,LOST
2025-08-29 16:33:01,Sandown,1m Hcap,2025-08-29 16:25:00,70113654,Rogue Dynasty,4.4,LOST
2025-08-29 16:38:01,Wexford,2m1f Mdn Hrd,2025-08-29 16:30:00,35977126,Kool One,1.81,WON
2025-08-29 16:54:31,Fontwell,2m2f Mdn Hrd,2025-08-29 16:45:00,1368753,Lord,1.5,WON
2025-08-29 16:58:31,Down Royal,2m1f Hrd,2025-08-29 16:50:00,75808982,Cinammon Coco,2.56,WON
2025-08-29 17:08:31,Sandown,1m2f Hcap,2025-08-29 16:58:00,930440,Nepal,4.3,LOST
2025-08-29 17:10:31,Wexford,2m1f Hcap Hrd,2025-08-29 17:03:00,132064,Pauls Dream,6.2,WON
2025-08-29 17:12:00,Thirsk,6f Stks,2025-08-29 17:08:00,57271960,Crocus Time,2.38,WON
2025-08-29 17:20:30,Salisbury,1m Hcap,2025-08-29 17:13:00,10088209,Uncle Dick,4.8,LOST
2025-08-29 17:29:01,Fontwell,3m2f Hcap Chs,2025-08-29 17:18:00,350089,Leading Force,2.86,LOST
2025-08-29 17:31:01,Down Royal,2m1f Mdn Hrd,2025-08-29 17:23:00,37590,Arctic Flame,3.5,WON
2025-08-29 17:43:01,Wexford,2m4f Hcap Hrd,2025-08-29 17:35:00,6018720,Corbally Cross,4.0,LOST
2025-08-29 17:50:31,Salisbury,6f Nov Stks,2025-08-29 17:43:00,86632291,Pilu,2.74,WON
2025-08-29 17:57:01,Fontwell,2m3f Nov Hcap Hrd,2025-08-29 17:48:00,55256183,Grasshopper Time,4.7,LOST
2025-08-29 18:02:31,Down Royal,2m1f Hcap Hrd,2025-08-29 17:53:00,64252361,Avalo,6.0,LOST
2025-08-29 18:09:31,Newcastle,1m2f Hcap,2025-08-29 18:00:00,62996413,Shamardal Star,2.82,WON
2025-08-29 18:14:31,Wexford,3m Mdn Hrd,2025-08-29 18:05:00,83686621,Jetaway Nana,3.25,WON
