timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-06 16:09:01,Thirsk,7f Hcap,2025-09-06 16:00:00,70832653,Dash Of Azure,3.65,WON
2025-09-06 16:16:01,Haydock,5f Hcap,2025-09-06 16:07:00,73656502,Luna A Inbhir Nis,3.2,LOST
2025-09-06 16:19:30,Stratford,2m2f Hcap Hrd,2025-09-06 16:12:00,13495502,Gavin,2.76,LOST
2025-09-06 16:32:01,Kempton,2m Hcap,2025-09-06 16:20:00,61677358,Caprelo,3.35,WON
2025-09-06 16:35:01,Ascot,6f Hcap,2025-09-06 16:25:00,38925288,Double Rush,5.2,LOST
2025-09-06 16:36:30,Navan,1m Mdn,2025-09-06 16:30:00,642688,Joyful Princess,3.55,LOST
2025-09-06 16:41:30,Thirsk,6f Hcap,2025-09-06 16:35:00,62912651,Musical Touch,5.4,LOST
2025-09-06 16:47:00,Haydock,1m Hcap,2025-09-06 16:40:00,85725309,Mezcala,3.4,LOST
2025-09-06 16:53:31,Stratford,2m Mdn Hrd,2025-09-06 16:45:00,62810961,Hamlets Night,2.6,WON
2025-09-06 17:04:01,Kempton,1m4f Hcap,2025-09-06 16:50:00,61903006,Siempre Arturo,4.8,WON
2025-09-06 17:06:31,Ascot,5f Hcap,2025-09-06 16:55:00,44107672,Woolhampton,6.2,WON
2025-09-06 17:08:00,Navan,1m2f Hcap,2025-09-06 17:00:00,22137102,Launch Time,8.6,LOST
2025-09-06 17:10:30,Thirsk,1m4f Hcap,2025-09-06 17:05:00,74784016,Bosphorus Rose,2.36,WON
2025-09-06 17:18:31,Wolverhampton,5f Nov Stks,2025-09-06 17:10:00,87177911,Moonlight Mirage,3.2,WON
2025-09-06 17:20:30,Haydock,1m Hcap,2025-09-06 17:15:00,73963555,Magellan Cloud,5.6,LOST
2025-09-06 17:30:31,Stratford,2m1f Hcap Chs,2025-09-06 17:22:00,40838955,Black Hawk Eagle,3.95,LOST
2025-09-06 17:42:00,Thirsk,7f Hcap,2025-09-06 17:35:00,57238180,Pressures On,7.2,LOST
2025-09-06 17:42:01,Navan,1m2f Mdn,2025-09-06 17:30:00,334835,Saratoga,1.92,LOST
2025-09-06 17:46:00,Wolverhampton,5f Nursery,2025-09-06 17:40:00,85482623,Guernsey Angel,2.68,WON
2025-09-06 18:07:31,Stratford,2m6f Hcap Chs,2025-09-06 17:55:00,57569409,Radharc Na Slaine,4.2,WON
2025-09-06 18:18:30,Wolverhampton,1m1f Mdn Stks,2025-09-06 18:12:00,4977051,Census,1.98,WON
2025-09-06 18:35:31,Stratford,2m6f Hcap Hrd,2025-09-06 18:25:00,35872753,Belles Benefit,3.35,WON
2025-09-06 18:48:30,Wolverhampton,5f Hcap,2025-09-06 18:42:00,30778253,Night On Earth,2.64,WON
2025-09-06 19:05:01,Stratford,2m Hcap Hrd,2025-09-06 18:55:00,63374128,Jet Patrol,1.98,LOST
2025-09-06 19:20:01,Wolverhampton,1m Hcap,2025-09-06 19:12:00,73194503,Pretty Spirited,3.35,LOST
2025-09-06 19:50:31,Wolverhampton,1m6f Hcap,2025-09-06 19:42:00,6146908,Golden Garden,2.72,WON
2025-09-06 20:21:31,Wolverhampton,1m1f Hcap,2025-09-06 20:12:00,83654056,Zouligan,2.32,LOST
2025-09-06 20:48:31,Wolverhampton,1m Hcap,2025-09-06 20:42:00,60237738,Volto Di Medusa,4.8,LOST
