timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-14 13:25:30,Doncaster,1m2f Hcap,2025-09-14 13:20:00,1185803,Stormy Monday,5.7,WON
2025-09-14 13:37:01,Curragh,6f Hcap,2025-09-14 13:30:00,28108452,Tuco Salamanca,8.6,LOST
2025-09-14 14:01:00,Doncaster,1m2f Hcap,2025-09-14 13:55:00,73615661,Something Splendid,3.05,LOST
2025-09-14 14:08:31,Bath,1m2f App Hcap,2025-09-14 14:00:00,40503630,Bobby Dassler,2.7,LOST
2025-09-14 14:11:00,Curragh,6f Stks,2025-09-14 14:05:00,77965580,Alparslan,2.72,WON
2025-09-14 14:26:01,Musselburgh,5f Nov Stks,2025-09-14 14:15:00,72176817,Farandaway,1.45,LOST
2025-09-14 14:39:01,Doncaster,7f Hcap,2025-09-14 14:30:00,5739998,Back In Black,7.2,LOST
2025-09-14 14:41:30,Bath,1m Nursery,2025-09-14 14:35:00,84350920,Takeitorleaveit,3.2,WON
2025-09-14 14:47:00,Curragh,7f Grp 1,2025-09-14 14:40:00,2096221,Composing,2.34,LOST
2025-09-14 14:57:01,Musselburgh,1m Nursery,2025-09-14 14:50:00,82473629,Supreme Dancer,3.6,LOST
2025-09-14 15:10:01,Doncaster,6f Hcap,2025-09-14 15:00:00,65310785,Pocklington,3.75,LOST
2025-09-14 15:17:01,Bath,1m6f Hcap,2025-09-14 15:08:00,78760602,Skimming Along,5.0,LOST
2025-09-14 15:24:01,Curragh,5f Grp 1,2025-09-14 15:15:00,39810667,Asfoora,4.8,LOST
2025-09-14 15:33:01,Musselburgh,1m4f Hcap,2025-09-14 15:25:00,231749,Sea Master,3.15,LOST
2025-09-14 15:43:01,Doncaster,1m Stks,2025-09-14 15:35:00,69400777,Moonjid,3.25,LOST
2025-09-14 15:51:31,Bath,6f Hcap,2025-09-14 15:43:00,68330731,Cindy Lou Who,4.4,WON
2025-09-14 16:07:00,Musselburgh,1m Hcap,2025-09-14 16:00:00,71915833,Keats House,3.7,WON
2025-09-14 16:08:32,Curragh,7f Grp 1,2025-09-14 15:50:00,2036409,Gstaad,2.0,LOST
2025-09-14 16:20:01,Doncaster,7f Grp 3,2025-09-14 16:10:00,57533368,Shuwari,5.3,LOST
2025-09-14 16:24:00,Bath,5f Mdn Stks,2025-09-14 16:18:00,83392064,Supreme Diamond,3.85,WON
2025-09-14 16:34:01,Curragh,1m6f Grp 1,2025-09-14 16:25:00,72520012,Amiloc,3.1,LOST
2025-09-14 16:43:01,Musselburgh,5f Hcap,2025-09-14 16:33:00,161669,Montezuma,2.94,LOST
2025-09-14 16:49:31,Doncaster,5f Hcap,2025-09-14 16:40:00,47471182,Jer Batt,3.65,LOST
2025-09-14 16:55:31,Bath,5f Hcap,2025-09-14 16:50:00,60237276,Call Time,2.94,LOST
2025-09-14 17:09:01,Curragh,1m2f Grp 2,2025-09-14 17:00:00,663,Red Letter,2.42,LOST
2025-09-14 17:18:31,Musselburgh,1m Hcap,2025-09-14 17:08:00,56880970,Empire of Light,4.1,LOST
2025-09-14 17:34:32,Doncaster,5f Hcap,2025-09-14 17:18:00,65538580,Marching Mac,5.5,LOST
2025-09-14 17:36:01,Bath,1m Hcap,2025-09-14 17:28:00,40094556,Albus Anne,3.3,WON
2025-09-14 17:46:01,Curragh,1m2f Hcap,2025-09-14 17:35:00,74585965,Crown Of Oaks,2.18,LOST
2025-09-14 17:53:01,Musselburgh,7f Hcap,2025-09-14 17:43:00,59363301,Filey Beach,5.2,WON
