timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-10 16:21:01,Cork,6f Stks,2025-09-10 16:10:00,87221734,Fontaine Khaled,6.2,LOST
2025-09-10 16:45:31,Cork,6f Mdn,2025-09-10 16:40:00,13331339,Strike Zone,2.66,LOST
2025-09-10 17:20:01,Cork,6f Hcap,2025-09-10 17:10:00,84381881,Colter Bay,8.6,LOST
2025-09-10 17:49:01,Cork,7f Mdn,2025-09-10 17:40:00,86034539,Joshs Joy,3.15,LOST
2025-09-10 18:20:01,Cork,7f Hcap,2025-09-10 18:10:00,62846711,Lorrs Girl,6.0,LOST
2025-09-10 18:51:31,Cork,1m Mdn,2025-09-10 18:40:00,22995743,Hellorhighwater,1.9,WON
2025-09-10 19:18:31,Cork,1m Hcap,2025-09-10 19:10:00,73271154,Pallatine Hills,5.2,LOST
