timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-13 13:23:31,Doncaster,1m Hcap,2025-09-13 13:15:00,75323186,Treble Tee,3.6,WON
2025-09-13 13:33:31,Lingfield,1m4f Hcap,2025-09-13 13:25:00,70966918,One Million Dreams,4.3,LOST
2025-09-13 13:42:01,Chester,7f Mdn Stks,2025-09-13 13:35:00,85195512,Ghost Mode,2.46,WON
2025-09-13 13:57:01,Doncaster,7f Grp 2,2025-09-13 13:50:00,86072300,Gewan,2.3,LOST
2025-09-13 14:10:31,Lingfield,6f Mdn Stks,2025-09-13 13:58:00,5045307,Romeo Montague,2.76,WON
2025-09-13 14:13:01,Chester,1m4f Listed Stks,2025-09-13 14:05:00,36123,Hamish,2.48,WON
2025-09-13 14:23:01,Leopardstown,7f Listed,2025-09-13 14:15:00,1541170,Diamond Necklace,1.61,WON
2025-09-13 14:35:31,Doncaster,5f Hcap,2025-09-13 14:25:00,75978319,Addison Grey,5.4,LOST
2025-09-13 14:41:00,Lingfield,1m Hcap,2025-09-13 14:33:00,57238187,Tronido,2.2,LOST
2025-09-13 14:50:01,Chester,2m Hcap,2025-09-13 14:40:00,47449249,Ndaawi,2.34,LOST
2025-09-13 14:56:00,Leopardstown,7f Hcap,2025-09-13 14:50:00,67452335,Gleneagle Bay,2.84,LOST
2025-09-13 15:08:31,Doncaster,7f Grp 2,2025-09-13 15:00:00,71121080,Shadow Of Light,2.5,LOST
2025-09-13 15:22:31,Lingfield,1m Hcap,2025-09-13 15:13:00,72999468,Elvetham,4.7,LOST
2025-09-13 15:25:30,Leopardstown,1m Grp 2,2025-09-13 15:20:00,39255894,Benvenuto Cellini,1.49,WON
2025-09-13 15:28:00,Chester,5f Nursery,2025-09-13 15:23:00,83539450,Angel Numbers,3.9,LOST
2025-09-13 15:37:31,Bath,2m1f Hcap,2025-09-13 15:28:00,80311336,Rupert The Prince,2.32,LOST
2025-09-13 15:48:31,Doncaster,1m6f Grp 1,2025-09-13 15:40:00,839847,Scandinavia,3.5,WON
2025-09-13 15:56:30,Leopardstown,1m4f Grp 3,2025-09-13 15:50:00,26588877,Al Aasy,2.46,LOST
2025-09-13 16:06:31,Lingfield,7f Hcap,2025-09-13 15:55:00,779742,Summertime Blues,2.42,WON
2025-09-13 16:07:30,Chester,1m2f Hcap,2025-09-13 16:00:00,39726197,Box To Box,4.1,LOST
2025-09-13 16:11:00,Bath,5f Nursery,2025-09-13 16:05:00,82093705,Calafiori,3.4,LOST
2025-09-13 16:14:30,Musselburgh,1m App Hcap,2025-09-13 16:10:00,58109003,On The Bubble,5.2,LOST
2025-09-13 16:23:30,Doncaster,1m Mdn Stks,2025-09-13 16:15:00,87144654,Del Maro,2.62,LOST
2025-09-13 16:32:00,Leopardstown,1m Grp 1,2025-09-13 16:25:00,9659825,Fallen Angel,3.5,WON
2025-09-13 16:39:01,Lingfield,1m Hcap,2025-09-13 16:30:00,50819711,Parish Councillor,3.65,WON
2025-09-13 16:43:01,Chester,7f Hcap,2025-09-13 16:35:00,71120840,Itsneverjustone,4.6,LOST
2025-09-13 16:47:31,Bath,6f Hcap,2025-09-13 16:40:00,41515650,Diamondsinthesand,4.1,WON
2025-09-13 16:51:30,Musselburgh,7f Mdn Stks,2025-09-13 16:45:00,84639399,Welbury,3.85,LOST
2025-09-13 16:57:00,Doncaster,1m2f Hcap,2025-09-13 16:50:00,399328,Botanical,3.75,LOST
2025-09-13 17:01:00,Leopardstown,1m Grp 2,2025-09-13 16:55:00,75131116,Alakazi,4.9,WON
2025-09-13 17:10:31,Lingfield,5f Hcap,2025-09-13 17:00:00,44865395,The Thames Boatman,6.0,LOST
2025-09-13 17:17:31,Chester,1m4f Hcap,2025-09-13 17:05:00,33982765,Saligo Bay,3.4,WON
2025-09-13 17:21:31,Bath,1m2f Nov Stks,2025-09-13 17:10:00,69400783,Goodwood Mogul,1.29,LOST
2025-09-13 17:24:00,Musselburgh,5f Nursery,2025-09-13 17:18:00,82831828,Arduis Invicta,3.05,WON
2025-09-13 17:31:01,Doncaster,1m2f Arab Grp 1,2025-09-13 17:23:00,88435993,Lippo De Carrere A,2.64,WON
2025-09-13 17:37:00,Leopardstown,1m2f Grp 1,2025-09-13 17:30:00,233630,Delacroix,3.4,WON
2025-09-13 17:43:31,Chester,1m4f Hcap,2025-09-13 17:35:00,44665384,Grey Fable,3.8,LOST
2025-09-13 17:49:01,Bath,1m Mdn Stks,2025-09-13 17:40:00,8982377,Magic Trip,2.96,WON
2025-09-13 17:55:30,Musselburgh,1m4f Hcap,2025-09-13 17:50:00,74784015,Penn Avenue,1.59,WON
2025-09-13 18:20:00,Bath,1m Hcap,2025-09-13 18:13:00,55256796,Too Much Trevor,4.7,LOST
2025-09-13 18:31:01,Musselburgh,2m2f Hcap,2025-09-13 18:22:00,13244011,Novelista,2.36,LOST
2025-09-13 18:31:02,Leopardstown,1m5f Hcap,2025-09-13 18:05:00,8351787,Aeronautic,5.1,LOST
2025-09-13 18:47:01,Leopardstown,1m Hcap,2025-09-13 18:40:00,69213054,Shavasi,5.5,LOST
2025-09-13 18:57:31,Bath,1m Hcap,2025-09-13 18:45:00,13250184,Marchetti,3.6,LOST
2025-09-13 18:59:01,Musselburgh,7f Hcap,2025-09-13 18:52:00,885034,Black Storm,4.4,LOST
2025-09-13 19:22:31,Bath,1m3f Hcap,2025-09-13 19:15:00,40503630,Bobby Dassler,4.9,LOST
2025-09-13 19:28:31,Musselburgh,5f Hcap,2025-09-13 19:22:00,69684889,Sanbona,4.8,WON
