timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-10-01 13:43:01,Bellewstown,1m Mdn,2025-10-01 13:38:00,18202811,All Told,3.25,LOST
2025-10-01 13:50:30,Musselburgh,5f Nov Stks,2025-10-01 13:45:00,88623937,Tea Queen,2.46,LOST
2025-10-01 13:57:01,Sligo,2m1f Beg Chs,2025-10-01 13:50:00,62700119,Jalila Moriviere,1.5,WON
2025-10-01 14:05:01,Catterick,5f Hcap,2025-10-01 13:58:00,1119491,Happier,3.2,LOST
2025-10-01 14:12:31,Warwick,2m4f Hcap Chs,2025-10-01 14:05:00,39880852,Got Grey,1.96,LOST
2025-10-01 14:21:31,Bellewstown,1m Hcap,2025-10-01 14:13:00,50307047,Fleetfootsoldier,5.2,LOST
2025-10-01 14:26:30,Musselburgh,7f Hcap,2025-10-01 14:20:00,56134348,Jesmond Dawn,3.9,LOST
2025-10-01 14:32:30,Sligo,2m1f Beg Chs,2025-10-01 14:25:00,67126389,Addragoole,2.86,WON
2025-10-01 14:36:30,Catterick,5f Nursery,2025-10-01 14:33:00,84198081,Campenaerts,2.34,WON
2025-10-01 14:47:31,Warwick,2m4f Nov Hcap Chs,2025-10-01 14:40:00,67132095,Beau Quali,1.53,WON
2025-10-01 14:54:30,Bellewstown,1m Hcap,2025-10-01 14:48:00,66567,Port Louis,6.2,LOST
2025-10-01 15:01:30,Musselburgh,7f Nursery,2025-10-01 14:55:00,83917108,Lyrical Song,3.2,LOST
2025-10-01 15:09:01,Sligo,2m1f Nov Hcap Chs,2025-10-01 15:00:00,50639251,Clonshire River,3.6,LOST
2025-10-01 15:17:31,Catterick,7f Nov Stks,2025-10-01 15:08:00,62912610,Real American,2.58,WON
2025-10-01 15:25:01,Warwick,2m Nov Hrd,2025-10-01 15:15:00,69110141,Jackstell,2.14,WON
2025-10-01 15:28:30,Bellewstown,5f Mdn,2025-10-01 15:23:00,83916859,Glory To Be,1.42,LOST
2025-10-01 15:37:30,Musselburgh,1m1f Stks,2025-10-01 15:30:00,11341682,Empirestateofmind,1.5,WON
2025-10-01 15:44:01,Sligo,2m5f Beg Chs,2025-10-01 15:35:00,84197538,Quarry Tiepy,3.65,LOST
2025-10-01 15:53:01,Catterick,2m Hcap,2025-10-01 15:43:00,28618415,Bollin Neil,3.25,WON
2025-10-01 15:57:00,Warwick,2m5f Mdn Hrd,2025-10-01 15:50:00,71915879,Keppel Queen,1.15,WON
2025-10-01 16:03:30,Bellewstown,5f Hcap,2025-10-01 15:58:00,46274021,Escaping Thejungle,4.8,LOST
2025-10-01 16:13:31,Musselburgh,5f Hcap,2025-10-01 16:05:00,10998916,Arnhem,4.0,LOST
2025-10-01 16:18:31,Sligo,2m5f Hcap Chs,2025-10-01 16:10:00,64616750,The Striker Dylan,4.3,WON
2025-10-01 16:23:00,Catterick,6f Hcap,2025-10-01 16:18:00,17784372,Langholm,4.0,LOST
2025-10-01 16:32:01,Kempton,1m3f Mdn Stks,2025-10-01 16:23:00,88351371,Nasebah,2.28,WON
2025-10-01 16:37:31,Warwick,2m5f Hcap Hrd,2025-10-01 16:28:00,67755525,Crystal Glance,3.75,LOST
2025-10-01 16:41:31,Bellewstown,1m4f Hcap,2025-10-01 16:33:00,54671886,Sir Callisto,4.7,LOST
2025-10-01 16:45:01,Musselburgh,1m6f Hcap,2025-10-01 16:38:00,231749,Sea Master,4.2,LOST
2025-10-01 16:51:31,Sligo,2m5f Chs,2025-10-01 16:43:00,35482170,Jesse Evans,2.06,LOST
2025-10-01 16:59:31,Catterick,7f Hcap,2025-10-01 16:50:00,46712037,Vince Le Prince,3.4,LOST
2025-10-01 17:02:00,Kempton,6f Nov Stks,2025-10-01 16:55:00,88209814,Generous Rascal,4.3,WON
2025-10-01 17:06:30,Warwick,2m NHF,2025-10-01 17:00:00,88525845,Hopeless Dancer,2.58,LOST
2025-10-01 17:14:01,Bellewstown,1m4f Mdn,2025-10-01 17:08:00,85828283,Lifting Sails,2.1,WON
2025-10-01 17:17:00,Musselburgh,5f Hcap,2025-10-01 17:13:00,55467762,Ski Angel,3.3,WON
2025-10-01 17:30:01,Sligo,3m2f Hcap Chs,2025-10-01 17:18:00,51257667,Ballagh Star,4.0,WON
2025-10-01 17:30:30,Catterick,1m4f Hcap,2025-10-01 17:25:00,81788698,Lightning Tiger,3.3,WON
2025-10-01 17:37:01,Kempton,7f Hcap,2025-10-01 17:30:00,74127237,Palmarian,4.7,LOST
2025-10-01 18:07:31,Kempton,6f Cond Stks,2025-10-01 18:00:00,69400791,Ten Pounds,2.38,WON
2025-10-01 18:36:30,Kempton,1m3f Hcap,2025-10-01 18:30:00,449378,Port Of London,3.75,LOST
2025-10-01 19:07:31,Kempton,1m Hcap,2025-10-01 19:00:00,59462981,Olympic Candle,4.4,WON
2025-10-01 19:40:01,Kempton,1m Hcap,2025-10-01 19:30:00,19450857,Love Your Work,3.6,WON
2025-10-01 20:06:30,Kempton,1m Hcap,2025-10-01 20:00:00,77944170,Island Ocean,3.05,LOST
2025-10-01 20:41:01,Kempton,6f Hcap,2025-10-01 20:30:00,17488823,Chasing Gold,5.3,LOST
