timestamp,location,race_name,race_start,selection_id,runner_name,odds,result
2025-09-21 14:30:31,Plumpton,3m1f Hcap Hrd,2025-09-21 14:20:00,75323199,Cinderello,5.3,LOST
2025-09-21 14:37:01,Listowel,2m Hrd,2025-09-21 14:28:00,2497048,Whats New,2.86,LOST
2025-09-21 14:43:00,Southwell,1m Mdn Stks,2025-09-21 14:37:00,10097625,Devils Peak,2.14,LOST
2025-09-21 14:44:33,Hamilton,1m Mdn Stks,2025-09-21 14:13:00,87468835,Mehsun,2.66,LOST
2025-09-21 14:50:01,Hamilton,5f Hcap,2025-09-21 14:43:00,70013929,Thunderstorm Katie,2.88,LOST
2025-09-21 14:58:31,Plumpton,2m Hcap Hrd,2025-09-21 14:50:00,63374128,Jet Patrol,4.5,WON
2025-09-21 15:07:01,Listowel,2m4f Hrd,2025-09-21 14:58:00,62700119,Jalila Moriviere,1.81,LOST
2025-09-21 15:16:01,Southwell,1m Hcap,2025-09-21 15:07:00,74754399,Best Rate,4.5,LOST
2025-09-21 15:18:00,Hamilton,1m3f Stks,2025-09-21 15:13:00,82799545,Cayman Dancer,2.84,LOST
2025-09-21 15:30:31,Plumpton,2m4f Mdn Hrd,2025-09-21 15:20:00,75769128,Kajikia,1.25,WON
2025-09-21 15:42:00,Southwell,5f Mdn Stks,2025-09-21 15:37:00,86566645,Hypnotised,1.81,WON
2025-09-21 15:44:31,Listowel,2m2f Hcap Hrd,2025-09-21 15:28:00,79863067,Hay Baby,6.8,LOST
2025-09-21 15:47:30,Hamilton,6f Hcap,2025-09-21 15:43:00,60004224,Annie Edson Taylor,3.9,LOST
2025-09-21 15:58:01,Plumpton,2m Hcap Hrd,2025-09-21 15:50:00,46064958,Nap Hand,2.7,LOST
2025-09-21 16:09:31,Listowel,2m6f Mdn Hrd,2025-09-21 15:58:00,82319383,Good Girl Kathleen,2.54,WON
2025-09-21 16:15:30,Southwell,5f Hcap,2025-09-21 16:07:00,12529647,THE MAN,4.8,LOST
2025-09-21 16:23:31,Hamilton,1m1f Hcap,2025-09-21 16:13:00,57502571,Naturalia,3.45,LOST
2025-09-21 16:28:31,Plumpton,2m4f Hcap Hrd,2025-09-21 16:20:00,61496695,No Guarantee,5.2,LOST
2025-09-21 16:39:01,Listowel,2m1f Nov Chs,2025-09-21 16:28:00,54481851,Waterford Whispers,5.1,LOST
2025-09-21 16:46:01,Southwell,5f Hcap,2025-09-21 16:37:00,46250274,Thankuappreciate,6.2,LOST
2025-09-21 16:52:31,Hamilton,6f Hcap,2025-09-21 16:43:00,47280487,Belsito,3.5,WON
2025-09-21 17:01:31,Plumpton,2m2f NHF,2025-09-21 16:50:00,78060234,Masked Mistress,1.81,WON
2025-09-21 17:15:01,Southwell,5f Hcap,2025-09-21 17:07:00,46846827,Spirit Of Applause,5.6,WON
2025-09-21 17:16:01,Listowel,2m1f Hcap Chs,2025-09-21 16:58:00,53727774,Battle Of Ridgeway,3.8,LOST
2025-09-21 17:20:31,Hamilton,1m4f Hcap,2025-09-21 17:13:00,200421,Cougar,3.1,WON
2025-09-21 17:43:01,Listowel,2m INHF,2025-09-21 17:28:00,80451582,Lady Lena,3.8,LOST
2025-09-21 17:48:31,Southwell,1m4f Hcap,2025-09-21 17:40:00,880530,Byblos,3.45,LOST
2025-09-21 18:21:31,Southwell,7f Hcap,2025-09-21 18:15:00,81200268,Forty Years On,3.55,LOST
2025-09-21 18:54:01,Southwell,2m Hcap,2025-09-21 18:45:00,51320271,Sax Appeal,2.14,LOST
