timestamp,market_id,race_name,track,date,leg,selection,odds,stake,result,profit,balance
2025-09-12T13:12:01.430797+01:00,1.247629398,6f Nov Stks,Chester 12th Sep,2025-09-12 12:05:00+00:00,1,Mossvale Diva,1.83,8.8,W,7.304000000000001,227.304
2025-09-12T13:23:31.107410+01:00,1.247629450,1m6f Hcap,Doncaster 12th Sep,2025-09-12 12:15:00+00:00,1,Shadow Dance,5.8,9.1,L,-9.1,218.204
2025-09-12T13:46:01.261561+01:00,1.247629404,7f Nov Stks,Chester 12th Sep,2025-09-12 12:40:00+00:00,2,Zarathos,2.46,15.02,L,-15.02,203.184
2025-09-12T14:13:32.500310+01:00,1.247629457,7f Listed,Doncaster 12th Sep,2025-09-12 12:50:00+00:00,3,Hankelow,2.5,24.79,L,-24.79,178.394
2025-09-12T14:34:01.485117+01:00,1.247629464,5f Grp 2,Doncaster 12th Sep,2025-09-12 13:25:00+00:00,4,Mission Central,3.4,37.19,L,-37.19,141.204
2025-09-12T14:52:01.164606+01:00,1.247629417,7f Hcap,Chester 12th Sep,2025-09-12 13:45:00+00:00,5,Mayday Malone,2.46,61.37,W,89.6002,230.8042
2025-09-12T15:10:01.195689+01:00,1.247629470,2m2f Grp 2,Doncaster 12th Sep,2025-09-12 14:00:00+00:00,1,Sweet William,1.94,9.24,W,8.685599999999999,239.4898
2025-09-12T15:24:31.466086+01:00,1.247629424,7f Hcap,Chester 12th Sep,2025-09-12 14:17:00+00:00,1,Vixey,2.96,9.58,W,18.7768,258.2666
2025-09-12T15:52:01.463482+01:00,1.247629477,1m4f Hcap,Doncaster 12th Sep,2025-09-12 14:40:00+00:00,1,Perfect Your Craft,3.05,10.34,L,-10.34,247.92659999999998
2025-09-12T16:03:31.060922+01:00,1.247633571,2m2f Mdn Hrd,Ballinrobe 12th Sep,2025-09-12 14:55:00+00:00,2,Wackestone,1.92,13.49,L,-13.49,234.43659999999997
2025-09-12T16:19:01.168747+01:00,1.247629484,7f Mdn Stks,Doncaster 12th Sep,2025-09-12 15:10:00+00:00,3,Amelia Earhart,4.1,20.24,L,-20.24,214.19659999999996
2025-09-12T16:33:01.188552+01:00,1.247633576,2m2f Mdn Hrd,Ballinrobe 12th Sep,2025-09-12 15:25:00+00:00,4,Korinthia,1.69,76.65,W,52.8885,267.08509999999995
