timestamp,market_id,race_name,track,date,leg,selection,odds,stake,result,profit,balance
2025-08-25T13:35:00.861838+01:00,1.246981755,6f Mdn Stks,Ripon 25th Aug,2025-08-25 12:30:00+00:00,1,Dream More,2.74,8.8,L,-8.8,211.2
2025-08-25T13:55:01.808557+01:00,1.246982080,5f Mdn Stks,Southwell 25th Aug,2025-08-25 12:45:00+00:00,2,Ophelia Grace,1.39,27.08,W,10.561199999999996,221.76119999999997
2025-08-25T14:06:01.215732+01:00,1.246982659,2m2f Mdn Hrd,Downpatrick 25th Aug,2025-08-25 12:58:00+00:00,1,Front Door Famous,1.68,8.88,L,-8.88,212.88119999999998
2025-08-25T14:16:30.845025+01:00,1.246981666,7f Mdn Stks,Epsom 25th Aug,2025-08-25 13:10:00+00:00,2,Ghost Mode,1.46,23.17,L,-23.17,189.71119999999996
2025-08-25T14:41:01.134243+01:00,1.246982664,2m2f Hcap Hrd,Downpatrick 25th Aug,2025-08-25 13:33:00+00:00,3,Wing Back,2.2,32.06,L,-32.06,157.65119999999996
2025-08-25T15:07:33.221443+01:00,1.246981671,7f Hcap,Epsom 25th Aug,2025-08-25 13:45:00+00:00,4,Partisan Hero,4.4,48.09,W,163.50600000000003,321.1572
2025-08-25T15:21:01.093571+01:00,1.246981775,6f Listed,Ripon 25th Aug,2025-08-25 14:15:00+00:00,1,Al Shaham,2.26,12.85,L,-12.85,308.30719999999997
2025-08-25T15:34:01.561517+01:00,1.246982087,1m Hcap,Southwell 25th Aug,2025-08-25 14:25:00+00:00,2,Breakdancer,3.1,19.28,W,40.48800000000001,348.79519999999997
2025-08-25T15:52:01.742904+01:00,1.246982674,2m6f Hcap Hrd,Downpatrick 25th Aug,2025-08-25 14:43:00+00:00,1,Eternal Angel,5.5,13.96,L,-13.96,334.8352
2025-08-25T16:06:31.648701+01:00,1.246981685,1m2f Hcap,Epsom 25th Aug,2025-08-25 14:55:00+00:00,2,Soul Dance,3.0,20.94,L,-20.94,313.8952
2025-08-25T16:26:01.273351+01:00,1.246982679,2m3f Beg Chs,Downpatrick 25th Aug,2025-08-25 15:18:00+00:00,3,Speculatrix,2.8,34.56,W,62.208,376.1032
2025-08-25T16:38:31.572305+01:00,1.246981691,1m Hcap,Epsom 25th Aug,2025-08-25 15:28:00+00:00,1,Hachiman,3.05,15.05,L,-15.05,361.0532
2025-08-25T17:01:31.464663+01:00,1.246982684,2m3f Hcap Chs,Downpatrick 25th Aug,2025-08-25 15:53:00+00:00,2,Person Of Interest,5.1,22.58,W,92.57799999999999,453.6312
2025-08-25T17:08:31.096120+01:00,1.246981697,7f Hcap,Epsom 25th Aug,2025-08-25 16:03:00+00:00,1,Silver Trumpet,2.5,18.15,L,-18.15,435.4812
2025-08-25T17:20:31.209461+01:00,1.246982624,2m2f Hcap Hrd,Ballinrobe 25th Aug,2025-08-25 16:13:00+00:00,2,Mick Collins,3.15,27.23,L,-27.23,408.2512
2025-08-25T17:35:01.159102+01:00,1.246982689,2m2f Hcap Chs,Downpatrick 25th Aug,2025-08-25 16:28:00+00:00,3,Metamorpheus,5.2,40.85,L,-40.85,367.40119999999996
2025-08-25T17:51:31.478845+01:00,1.246982629,2m6f Mdn Hrd,Ballinrobe 25th Aug,2025-08-25 16:43:00+00:00,4,Nothing Hectic,2.42,67.41,W,95.72219999999999,463.12339999999995
2025-08-25T18:21:31.650044+01:00,1.246982634,2m6f Hcap Hrd,Ballinrobe 25th Aug,2025-08-25 17:13:00+00:00,1,Anysignofhim,4.3,18.53,L,-18.53,444.5934
2025-08-25T18:53:01.748943+01:00,1.246982639,2m6f Hcap Hrd,Ballinrobe 25th Aug,2025-08-25 17:43:00+00:00,2,Inchidaly Copper,4.6,27.8,L,-27.8,416.79339999999996
2025-08-25T19:21:31.216302+01:00,1.246982644,2m1f Chs,Ballinrobe 25th Aug,2025-08-25 18:13:00+00:00,3,King Of Kingsfield,1.56,99.28,W,55.59680000000001,472.3902
2025-08-25T19:53:31.543902+01:00,1.246982649,2m7f Beg Chs,Ballinrobe 25th Aug,2025-08-25 18:43:00+00:00,1,Chance Another One,2.92,18.9,W,36.288,508.6782
2025-08-25T20:23:01.571401+01:00,1.246982654,2m INHF,Ballinrobe 25th Aug,2025-08-25 19:13:00+00:00,1,Blue Waters,4.4,20.35,W,69.19000000000001,577.8682
